"Vox","carry","Breaking Point","Coat of Plates","Poisoned Shiv","Journey Boots","4"
"Celeste","carry","Travel Boots","Frostburn","Clockwork","Broken Myth","4"
"Catherine","carry","Travel Boots","Fountain of Renewal","Stormcrown","Crucible","4"
"Celeste","jungler","Frostburn","Eve of Harvest","Broken Myth","Travel Boots","4"
"Catherine","jungler","Fountain of Renewal","Stormcrown","Travel Boots","Crucible","4"
"Vox","captain","Weapon Blade","Swift Shooter","Swift Shooter","Swift Shooter","4"
"Catherine","captain","Fountain of Renewal","Stormcrown","Travel Boots","Contraption","4"
"Catherine","captain","Fountain of Renewal","Travel Boots","Stormcrown","Contraption","4"
"Catherine","captain","Fountain of Renewal","Metal Jacket","Travel Boots","Contraption","4"
"Catherine","captain","Fountain of Renewal","Stormcrown","Metal Jacket","Crucible","4"
"Catherine","captain","Fountain of Renewal","Travel Boots","Contraption","Stormcrown","4"
"Catherine","captain","Sorrowblade","Lifespring","Coat of Plates","Journey Boots","4"
"Catherine","carry","Metal Jacket","Fountain of Renewal","Stormcrown","Travel Boots","4"
"Catherine","carry","Fountain of Renewal","Travel Boots","Stormcrown","Crucible","4"
"Ringo","carry","Journey Boots","Sorrowblade","Breaking Point","Aegis","4"
"Ringo","carry","Sorrowblade","Breaking Point","Journey Boots","Tyrant's Monocle","4"
"Ringo","carry","Sorrowblade","Breaking Point","Aegis","Travel Boots","4"
"Ringo","carry","Sorrowblade","Tornado Trigger","Travel Boots","Coat of Plates","4"
"Ringo","carry","Sorrowblade","Tornado Trigger","Aegis","Journey Boots","4"
"Ringo","carry","Sorrowblade","Breaking Point","Halcyon Chargers","Tyrant's Monocle","4"
"Ringo","carry","Sorrowblade","Tornado Trigger","Travel Boots","Lucky Strike","4"
"Ringo","carry","Sorrowblade","Tornado Trigger","Halcyon Chargers","Tension Bow","4"
"Ringo","carry","Sorrowblade","Breaking Point","Travel Boots","Tornado Trigger","4"
"Ringo","carry","Sorrowblade","Breaking Point","Halcyon Chargers","Reflex Block","4"
"Ringo","carry","Sorrowblade","Breaking Point","Sprint Boots","Reflex Block","4"
"Ringo","carry","Sorrowblade","Breaking Point","Aegis","Halcyon Chargers","4"
"Ringo","carry","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Journey Boots","4"
"Ringo","carry","Sorrowblade","Tyrant's Monocle","Aegis","Travel Boots","4"
"Catherine","captain","Halcyon Chargers","Fountain of Renewal","Stormcrown","Contraption","4"
"Ringo","captain","Weapon Blade","Swift Shooter","Swift Shooter","Swift Shooter","4"
"Ringo","captain","Sorrowblade","Tornado Trigger","Slumbering Husk","Travel Boots","4"
"Adagio","carry","Alternating Current","Journey Boots","Broken Myth","Shatterglass","4"
"Koshka","jungler","Reflex Block","Shatterglass","Halcyon Chargers","Shatterglass","4"
"Koshka","jungler","Aftershock","Aegis","Broken Myth","Travel Boots","4"
"Adagio","captain",NULL,NULL,NULL,NULL,"4"
"Adagio","captain","Ironguard Contract","Fountain of Renewal","War Treads","Crucible","4"
"Adagio","captain","Fountain of Renewal","War Treads","Crucible","Flare","4"
"SAW","carry","Sorrowblade","Travel Boots","Serpent Mask","Aegis","4"
"SAW","carry","Sorrowblade","Serpent Mask","Tyrant's Monocle","Travel Boots","4"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Journey Boots","Aegis","4"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Sprint Boots","4"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Journey Boots","Tyrant's Monocle","4"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Kinetic Shield","Travel Boots","4"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Atlas Pauldron","4"
"Glaive","jungler","Sorrowblade","Travel Boots","Tornado Trigger","Coat of Plates","4"
"Glaive","jungler","Sorrowblade","Tornado Trigger","War Treads","Metal Jacket","4"
"Glaive","jungler","Halcyon Chargers","Stormcrown","Aftershock","Aegis","4"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Halcyon Chargers","4"
"Glaive","jungler","Swift Shooter","Stormcrown","Aftershock","Halcyon Chargers","4"
"Petal","jungler","Frostburn","Broken Myth","Aegis","Travel Boots","4"
"Petal","jungler","Frostburn","Travel Boots","Broken Myth","Reflex Block","4"
"Glaive","captain","Weapon Blade","Swift Shooter","Halcyon Potion","Halcyon Potion","4"
"SAW","carry","Travel Boots","Sorrowblade","Serpent Mask","Coat of Plates","4"
"SAW","carry","Sprint Boots","Sprint Boots","Sprint Boots","Sprint Boots","4"
"SAW","carry","Sorrowblade","Serpent Mask","Halcyon Chargers","Aegis","4"
"SAW","carry","Serpent Mask","Sorrowblade","Travel Boots","Tyrant's Monocle","4"
"SAW","carry","Serpent Mask","Aegis","Sorrowblade","Travel Boots","4"
"SAW","carry","Serpent Mask","Sorrowblade","Travel Boots","Tornado Trigger","4"
"SAW","jungler",NULL,NULL,NULL,NULL,"4"
"Krul","jungler","Breaking Point","Aegis","Travel Boots","Blazing Salvo","4"
"Krul","jungler","Tornado Trigger","Sorrowblade","Travel Boots","Aegis","4"
"Krul","jungler","Tornado Trigger","Serpent Mask","Travel Boots","Metal Jacket","4"
"Krul","jungler","Blazing Salvo","Swift Shooter","Stormcrown","Halcyon Chargers","4"
"Taka","jungler","Broken Myth","Stormcrown","Halcyon Chargers","Aftershock","4"
"Taka","jungler","Stormcrown","Aftershock","Halcyon Chargers","Aegis","4"
"Taka","jungler","Stormcrown","Aftershock","Travel Boots","Shatterglass","4"
"Taka","jungler","Stormcrown","Aftershock","Broken Myth","Travel Boots","4"
"Taka","jungler","Stormcrown","Aftershock","Travel Boots","Aegis","4"
"Taka","jungler","Broken Myth","Stormcrown","Travel Boots","Aftershock","4"
"Taka","captain","Halcyon Potion","Halcyon Potion","Halcyon Potion","Halcyon Potion","4"
"Taka","captain","Stormcrown","Aftershock","Travel Boots","Broken Myth","4"
"Skaarf","carry","Shatterglass","Eve of Harvest","Halcyon Chargers","Broken Myth","4"
"Skaarf","carry","Travel Boots","Eve of Harvest","Broken Myth","Reflex Block","4"
"Skaarf","carry","Eve of Harvest","Broken Myth","Halcyon Chargers","Aegis","4"
"Skaarf","carry","Eve of Harvest","Alternating Current","Frostburn","Travel Boots","4"
"Taka","jungler","Aftershock","Stormcrown","Travel Boots","Piercing Shard","4"
"Taka","jungler","Broken Myth","Travel Boots","Aftershock","Stormcrown","4"
"Taka","jungler","Lucky Strike","Travel Boots","Shatterglass","Stormcrown","4"
"Taka","jungler","Lucky Strike","Stormcrown","Travel Boots","Shatterglass","4"
"Taka","captain",NULL,NULL,NULL,NULL,"4"
"Skaarf","captain","Travel Boots","Eve of Harvest","Broken Myth","Reflex Block","4"
"Ardan","captain","War Treads","Fountain of Renewal","Crucible","Stormcrown","4"
"Fortress","carry","Fountain of Renewal","Stormcrown","War Treads","Crucible","4"
"Fortress","jungler","Fountain of Renewal","War Treads","Stormcrown","Crucible","4"
"Fortress","jungler","Stormcrown","Fountain of Renewal","Travel Boots","Aftershock","4"
"Fortress","jungler","Broken Myth","Aftershock","Stormcrown","Aegis","4"
"Rona","jungler","Travel Boots","Serpent Mask","Breaking Point","Light Armor","4"
"Rona","jungler","Serpent Mask","Breaking Point","Travel Boots","Kinetic Shield","4"
"Ardan","captain","Fountain of Renewal","Contraption","Travel Boots","Crucible","4"
"Ardan","captain","Atlas Pauldron","Fountain of Renewal","Crucible","War Treads","4"
"Fortress","captain",NULL,NULL,NULL,NULL,"4"
"Fortress","captain","Fountain of Renewal","Stormcrown","Travel Boots","Crucible","4"
"Fortress","captain","Stormcrown","Fountain of Renewal","War Treads","Crucible","4"
"Fortress","captain","Fountain of Renewal","Stormcrown","Crucible","War Treads","4"
"Fortress","captain","Fountain of Renewal","Crucible","Travel Boots","Atlas Pauldron","4"
"Fortress","captain","Stormcrown","Travel Boots","Fountain of Renewal","Aftershock","4"
"Fortress","captain","Fountain of Renewal","Travel Boots","Stormcrown","Aftershock","4"
"Fortress","captain","Travel Boots","Stormcrown","Fountain of Renewal","Aftershock","4"
"Skye","carry","Frostburn","Halcyon Chargers","Eve of Harvest","Broken Myth","4"
"Skye","carry",NULL,NULL,NULL,NULL,"4"
"Phinn","carry","Fountain of Renewal","Stormcrown","War Treads","Crucible","4"
"Blackfeather","carry","Serpent Mask","Metal Jacket","Travel Boots","Breaking Point","4"
"Blackfeather","carry","Serpent Mask","Breaking Point","Travel Boots","Aegis","4"
"Blackfeather","carry",NULL,NULL,NULL,NULL,"4"
"Skye","jungler",NULL,NULL,NULL,NULL,"4"
"Skye","jungler","Halcyon Chargers","Frostburn","Broken Myth","Eve of Harvest","4"
"Skye","jungler","Frostburn","Broken Myth","Travel Boots","Eve of Harvest","4"
"Blackfeather","jungler","Alternating Current","Travel Boots","Aegis","Broken Myth","4"
"Blackfeather","jungler","Travel Boots","Alternating Current","Reflex Block","Broken Myth","4"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Breaking Point","Metal Jacket","4"
"Blackfeather","jungler","Serpent Mask","Coat of Plates","Travel Boots","Breaking Point","4"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Light Armor","Breaking Point","4"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Aegis","Travel Boots","4"
"Phinn","captain","Fountain of Renewal","Stormcrown","War Treads","Crucible","4"
"Phinn","captain","Shatterglass","Halcyon Chargers","Fountain of Renewal","Crucible","4"
"Phinn","captain","Crucible","Fountain of Renewal","War Treads","Atlas Pauldron","4"
"Phinn","captain","War Treads","Fountain of Renewal","Crucible","Coat of Plates","4"
"Phinn","captain","War Treads","Fountain of Renewal","Atlas Pauldron","Crucible","4"
"Kestrel","carry","Sorrowblade","Breaking Point","Travel Boots","Aegis","4"
"Kestrel","carry","Sorrowblade","Aegis","Travel Boots","Breaking Point","4"
"Kestrel","jungler","Shatterglass","Clockwork","Travel Boots","Shatterglass","4"
"Kestrel","jungler",NULL,NULL,NULL,NULL,"4"
"Kestrel","jungler","Shatterglass","Clockwork","Shatterglass","Halcyon Chargers","4"
"Reim","jungler","Halcyon Chargers","Broken Myth","Eve of Harvest","Aegis","4"
"Reim","jungler","Halcyon Chargers","Broken Myth","Eve of Harvest","Reflex Block","4"
"Ozo","jungler","Aftershock","Travel Boots","Light Armor","Reflex Block","4"
"Ozo","jungler","Aftershock","Halcyon Chargers","Coat of Plates","Aegis","4"
"Ozo","jungler","Aftershock","Travel Boots","Coat of Plates","Reflex Block","4"
"Ozo","jungler","Sorrowblade","Breaking Point","Travel Boots","Aegis","4"
"Ozo","jungler","Lucky Strike","Travel Boots","Stormcrown","Shatterglass","4"
"Alpha","jungler","Aftershock","Travel Boots","Stormcrown","Broken Myth","4"
"Alpha","jungler","Aftershock","Kinetic Shield","Broken Myth","Travel Boots","4"
"Alpha","jungler","Aftershock","Atlas Pauldron","Broken Myth","Travel Boots","4"
"Kestrel","captain","Shatterglass","Clockwork","Reflex Block","Sprint Boots","4"
"Alpha","captain","Stormcrown","Aftershock","Travel Boots","Coat of Plates","4"
"Samuel","carry","Eve of Harvest","Travel Boots","Broken Myth","Reflex Block","4"
"Samuel","carry","Eve of Harvest","Broken Myth","Travel Boots","Reflex Block","4"
"Samuel","carry","Broken Myth","Eve of Harvest","Halcyon Chargers","Aegis","4"
"Alpha","jungler","Aftershock","Halcyon Chargers","Aegis","Metal Jacket","4"
"Samuel","jungler","Frostburn","Travel Boots","Eve of Harvest","Broken Myth","4"
"Samuel","jungler","Frostburn","Eve of Harvest","Halcyon Chargers","Broken Myth","4"
"Lance","captain","Travel Boots","Fountain of Renewal","Crucible","Atlas Pauldron","4"
"Lance","captain","Ironguard Contract","Fountain of Renewal","Travel Boots","Crucible","4"
"Lance","captain","Fountain of Renewal","Atlas Pauldron","Crucible","Travel Boots","4"
"Lance","captain","Fountain of Renewal","War Treads","Atlas Pauldron","Stormcrown","4"
"Lance","captain","Fountain of Renewal","Travel Boots","Crucible","Atlas Pauldron","4"
"Lance","captain","Fountain of Renewal","War Treads","Atlas Pauldron","Flare","4"
"Lance","captain","Fountain of Renewal","Flare","Crucible","War Treads","4"
"Lance","captain","Fountain of Renewal","Coat of Plates","War Treads","Crucible","4"
"Baron","carry",NULL,NULL,NULL,NULL,"4"
"Baron","carry","Travel Boots","Sorrowblade","Breaking Point","Aegis","4"
"Baron","carry","Sorrowblade","Breaking Point","Travel Boots","Aegis","4"
"Baron","carry","Sorrowblade","Sprint Boots","Breaking Point","Reflex Block","4"
"Gwen","carry","Sorrowblade","Breaking Point","Halcyon Chargers","Reflex Block","4"
"Gwen","carry","Sorrowblade","Breaking Point","Aegis","Journey Boots","4"
"Gwen","carry","Shatterglass","Clockwork","Halcyon Chargers","Aegis","4"
"Gwen","carry","Tension Bow","Sorrowblade","Travel Boots","Aegis","4"
"Gwen","carry","Tension Bow","Travel Boots","Sorrowblade","Breaking Point","4"
"Gwen","carry","Sorrowblade","Breaking Point","Travel Boots","Coat of Plates","4"
"Gwen","carry","Travel Boots","Aegis","Tension Bow","Sorrowblade","4"
"Idris","carry","Sorrowblade","Tornado Trigger","Travel Boots","Poisoned Shiv","4"
"Idris","carry","Sorrowblade","Tornado Trigger","Poisoned Shiv","Travel Boots","4"
"Idris","carry","Sorrowblade","Tornado Trigger","Metal Jacket","Travel Boots","4"
"Samuel","jungler","Frostburn","Broken Myth","Eve of Harvest","Travel Boots","4"
"Idris","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Poisoned Shiv","4"
"Idris","jungler","Sorrowblade","Tornado Trigger","Metal Jacket","War Treads","4"
"Idris","jungler","Sorrowblade","Tornado Trigger","Poisoned Shiv","Travel Boots","4"
"Idris","jungler","Sorrowblade","Metal Jacket","Travel Boots","Tornado Trigger","4"
"Idris","jungler","Sorrowblade","Halcyon Chargers","Tornado Trigger","Metal Jacket","4"
"Idris","jungler","Sorrowblade","Coat of Plates","Travel Boots","Tornado Trigger","4"
"Idris","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Travel Boots","4"
"Idris","jungler","Sorrowblade","Travel Boots","Tornado Trigger","Stormcrown","4"
"Idris","jungler","Sorrowblade","Tornado Trigger","Sprint Boots","Bonesaw","4"
"Flicker","captain",NULL,NULL,NULL,NULL,"4"
"Idris","carry",NULL,NULL,NULL,NULL,"4"
"Lyra","carry","Eve of Harvest","Fountain of Renewal","Crucible","Blazing Salvo","4"
"Lyra","carry","Eve of Harvest","Alternating Current","Fountain of Renewal","Travel Boots","4"
"Lyra","carry","Fountain of Renewal","Eve of Harvest","Alternating Current","Travel Boots","4"
"Idris","jungler","Sorrowblade","Tornado Trigger","Stormcrown","Tyrant's Monocle","4"
"Idris","jungler","Sorrowblade","Tornado Trigger","War Treads","Tyrant's Monocle","4"
"Grumpjaw","jungler","Sorrowblade","Travel Boots","Breaking Point","Light Armor","4"
"Lyra","captain",NULL,NULL,NULL,NULL,"4"
"Lyra","captain","Fountain of Renewal","Crucible","Atlas Pauldron","War Treads","4"
"Joule","carry","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","4"
"Joule","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Journey Boots","4"
"Joule","jungler","Sorrowblade","Blazing Salvo","Travel Boots","Aegis","4"
"Joule","jungler","Sorrowblade","Blazing Salvo","Tyrant's Monocle","Travel Boots","4"
"Vox","carry","Sorrowblade","Breaking Point","Travel Boots","Tyrant's Monocle","3"
"Vox","carry","Breaking Point","Halcyon Chargers","Aegis","Tyrant's Monocle","3"
"Vox","carry","Alternating Current","Broken Myth","Travel Boots","Aegis","3"
"Vox","carry","Sorrowblade","Breaking Point","Reflex Block","Travel Boots","3"
"Vox","carry","Travel Boots","Breaking Point","Sorrowblade","Tyrant's Monocle","3"
"Vox","carry","Breaking Point","Tyrant's Monocle","Aegis","Sprint Boots","3"
"Vox","carry","Travel Boots","Breaking Point","Sorrowblade","Aegis","3"
"Vox","carry","Sorrowblade","Breaking Point","Aegis","Journey Boots","3"
"Vox","carry","Breaking Point","Tyrant's Monocle","Journey Boots","Tyrant's Monocle","3"
"Vox","carry","Breaking Point","Travel Boots","Aegis","Tyrant's Monocle","3"
"Vox","carry","Sorrowblade","Breaking Point","Halcyon Chargers","Aegis","3"
"Vox","carry","Breaking Point","Tyrant's Monocle","Travel Boots","Kinetic Shield","3"
"Vox","carry","Breaking Point","Travel Boots","Sorrowblade","Tyrant's Monocle","3"
"Vox","carry","Breaking Point","Aegis","Sprint Boots","Tyrant's Monocle","3"
"Vox","carry","Sorrowblade","Tornado Trigger","Travel Boots","Breaking Point","3"
"Vox","carry","Alternating Current","Reflex Block","Travel Boots","Broken Myth","3"
"Vox","carry","Breaking Point","Journey Boots","Tyrant's Monocle","Tyrant's Monocle","3"
"Vox","carry","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","3"
"Vox","carry","Breaking Point","Tyrant's Monocle","Tyrant's Monocle","Travel Boots","3"
"Vox","carry","Oakheart","Oakheart","Oakheart","Oakheart","3"
"Vox","carry","Breaking Point","Aegis","Travel Boots","Sorrowblade","3"
"Vox","carry","Breaking Point","Sorrowblade","Reflex Block","Travel Boots","3"
"Vox","carry","Breaking Point","Aegis","Travel Boots","Tyrant's Monocle","3"
"Vox","carry","Breaking Point","Metal Jacket","Tyrant's Monocle","Tyrant's Monocle","3"
"Vox","carry","Breaking Point","Aegis","Tyrant's Monocle","Travel Boots","3"
"Vox","carry","Breaking Point","Metal Jacket","Tyrant's Monocle","Journey Boots","3"
"Vox","carry","Breaking Point","Aegis","Journey Boots","Sorrowblade","3"
"Vox","carry","Breaking Point","Coat of Plates","Sorrowblade","Journey Boots","3"
"Vox","carry","Breaking Point","Light Armor","Sorrowblade","Travel Boots","3"
"Vox","carry","Breaking Point","Metal Jacket","Sorrowblade","Travel Boots","3"
"Celeste","carry","Eve of Harvest","Broken Myth","Travel Boots","Aegis","3"
"Celeste","carry","Frostburn","Broken Myth","Halcyon Chargers","Eve of Harvest","3"
"Catherine","carry","Fountain of Renewal","Stormcrown","Crucible","War Treads","3"
"Celeste","jungler","Frostburn","Broken Myth","Travel Boots","Eve of Harvest","3"
"Catherine","jungler","Stormcrown","Fountain of Renewal","Travel Boots","Crucible","3"
"Catherine","jungler","Travel Boots","Fountain of Renewal","Stormcrown","Crucible","3"
