"Ringo","jungler",NULL,NULL,NULL,NULL,NULL,NULL,"2"
"Catherine","captain","Stormcrown","Fountain of Renewal","Metal Jacket","Travel Boots","Crucible","Slumbering Husk","2"
"Catherine","captain","Fountain of Renewal","Stormcrown","War Treads","Crucible","Aftershock","Contraption","2"
"Catherine","captain","Travel Boots","Fountain of Renewal","Stormcrown","Crucible","Chronograph","Eclipse Prism","2"
"Catherine","captain","Fountain of Renewal","Metal Jacket","Stormcrown","Travel Boots","Crucible","Aftershock","2"
"Catherine","captain","Fountain of Renewal","Ironguard Contract","Sprint Boots","Sprint Boots","Sprint Boots","Sprint Boots","2"
"Catherine","captain","Fountain of Renewal","Stormcrown","Travel Boots","Travel Boots","Travel Boots","Travel Boots","2"
"Catherine","captain","Travel Boots","Fountain of Renewal","Stormcrown","Crucible","Aftershock","Aftershock","2"
"Catherine","captain","Halcyon Chargers","Fountain of Renewal","Crucible","Contraption","Slumbering Husk","Stormcrown","2"
"Catherine","captain","Stormcrown","Fountain of Renewal","War Treads","Crucible","Shiversteel","Metal Jacket","2"
"Catherine","captain","Fountain of Renewal","Stormcrown","Travel Boots","Crucible","Aftershock","Dragonheart","2"
"Ringo","captain",NULL,NULL,NULL,NULL,NULL,NULL,"2"
"Ringo","captain","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","Tyrant's Monocle","Tyrant's Monocle","2"
"Ringo","captain","Sorrowblade","Blazing Salvo","Travel Boots","Tyrant's Monocle","Tyrant's Monocle","Tyrant's Monocle","2"
"Ringo","captain","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","Slumbering Husk","Slumbering Husk","2"
"Ringo","captain","Sorrowblade","Tornado Trigger","Travel Boots","Slumbering Husk","Tyrant's Monocle","Tyrant's Monocle","2"
"Ringo","carry","Sorrowblade","Tyrant's Monocle","Travel Boots","Breaking Point","Aegis","Aegis","2"
"Ringo","carry","Sorrowblade","Aegis","Tornado Trigger","Travel Boots","Tyrant's Monocle","Tyrant's Monocle","2"
"Ringo","carry","Sorrowblade","Breaking Point","Journey Boots","Aegis","Tyrant's Monocle","Tyrant's Monocle","2"
"Ringo","carry","Sorrowblade","Tornado Trigger","Halcyon Chargers","Tyrant's Monocle","Tyrant's Monocle","Reflex Block","2"
"Adagio","carry","Shatterglass","Fountain of Renewal","War Treads","Stormcrown","Crucible","Chronograph","2"
"Adagio","carry","Fountain of Renewal","War Treads","Void Battery","Shatterglass","Crucible","Coat of Plates","2"
"Adagio","carry","Fountain of Renewal","War Treads","Eclipse Prism","Stormcrown","Crucible","Heavy Prism","2"
"Adagio","carry","Journey Boots","Alternating Current","Broken Myth","Aegis","Metal Jacket","Shatterglass","2"
"Adagio","carry","Journey Boots","Alternating Current","Broken Myth","Aegis","Shatterglass","Shatterglass","2"
"Adagio","carry","Alternating Current","Coat of Plates","Broken Myth","Journey Boots","Aegis","Heavy Prism","2"
"Koshka","jungler","Aftershock","Reflex Block","Travel Boots","Broken Myth","Void Battery","Kinetic Shield","2"
"Koshka","jungler","Aftershock","Aegis","Travel Boots","Broken Myth","Void Battery","Void Battery","2"
"Koshka","jungler","Halcyon Chargers","Aegis","Shatterglass","Broken Myth","Shatterglass","Clockwork","2"
"Koshka","jungler","Travel Boots","Aegis","Shatterglass","Broken Myth","Eclipse Prism","Clockwork","2"
"Koshka","jungler","Aftershock","Broken Myth","Metal Jacket","Travel Boots","Aegis","Heavy Prism","2"
"Koshka","jungler","Aftershock","Halcyon Chargers","Aegis","Broken Myth","Metal Jacket","Shatterglass","2"
"Koshka","jungler","Aegis","Halcyon Chargers","Aftershock","Broken Myth","Coat of Plates","Chronograph","2"
"Adagio","captain","Oakheart","Ironguard Contract","Ironguard Contract","Ironguard Contract","Ironguard Contract","Ironguard Contract","2"
"Adagio","captain","War Treads","Atlas Pauldron","Fountain of Renewal","Crucible","Flare","Scout Trap","2"
"Adagio","captain","War Treads","Fountain of Renewal","Crucible","Contraption","Atlas Pauldron","Atlas Pauldron","2"
"Adagio","captain","Contraption","Fountain of Renewal","War Treads","Crucible","Atlas Pauldron","Atlas Pauldron","2"
"Adagio","captain","Fountain of Renewal","Contraption","War Treads","Crucible","Atlas Pauldron","Flare","2"
"Glaive","carry","Sorrowblade","Tornado Trigger","Travel Boots","Coat of Plates","Kinetic Shield","Tyrant's Monocle","2"
"Petal","carry","Frostburn","Void Battery","Travel Boots","Reflex Block","Broken Myth","Shatterglass","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Journey Boots","Atlas Pauldron","Light Shield","Six Sins","2"
"Glaive","jungler","Stormcrown","Aftershock","Halcyon Chargers","Aegis","Atlas Pauldron","Piercing Shard","2"
"Glaive","jungler","Travel Boots","Travel Boots","Travel Boots","Travel Boots","Travel Boots","Travel Boots","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Aegis","Travel Boots","Tyrant's Monocle","Tyrant's Monocle","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Travel Boots","Travel Boots","Travel Boots","2"
"Glaive","jungler","Travel Boots","Sorrowblade","Tornado Trigger","Coat of Plates","Kinetic Shield","Six Sins","2"
"Glaive","jungler","Sorrowblade","Journey Boots","Tornado Trigger","Aegis","Metal Jacket","Tyrant's Monocle","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Journey Boots","Coat of Plates","Aegis","Tyrant's Monocle","2"
"Glaive","jungler","Tornado Trigger","Sorrowblade","Travel Boots","Coat of Plates","Kinetic Shield","Six Sins","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Coat of Plates","Aegis","Tyrant's Monocle","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Journey Boots","Metal Jacket","Crucible","Bonesaw","2"
"Glaive","jungler","Travel Boots","Sorrowblade","Tornado Trigger","Coat of Plates","Aegis","Tyrant's Monocle","2"
"Glaive","jungler","Journey Boots","Sorrowblade","Tornado Trigger","Metal Jacket","Aegis","Tyrant's Monocle","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","Coat of Plates","Coat of Plates","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Metal Jacket","Tyrant's Monocle","Tyrant's Monocle","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Metal Jacket","Aegis","Tyrant's Monocle","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Kinetic Shield","Travel Boots","Coat of Plates","Six Sins","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","War Treads","Metal Jacket","Aegis","Tyrant's Monocle","2"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Coat of Plates","Kinetic Shield","Kinetic Shield","2"
"Petal","jungler","Frostburn","Halcyon Chargers","Aegis","Eclipse Prism","Broken Myth","Alternating Current","2"
"Petal","jungler","Frostburn","Travel Boots","Broken Myth","Reflex Block","Eve of Harvest","Eve of Harvest","2"
"Glaive","captain","Halcyon Potion","Weapon Blade","Swift Shooter","Swift Shooter","Swift Shooter","Swift Shooter","2"
"Glaive","captain","Sorrowblade","Blazing Salvo","Travel Boots","Light Armor","Light Shield","Lucky Strike","2"
"Glaive","captain",NULL,NULL,NULL,NULL,NULL,NULL,"2"
"Glaive","captain","Halcyon Chargers","Fountain of Renewal","Stormcrown","Crucible","Crucible","Crucible","2"
"Petal","captain","Halcyon Potion","Crystal Bit","Energy Battery","Energy Battery","Energy Battery","Energy Battery","2"
"Petal","captain","Frostburn","Energy Battery","Travel Boots","Reflex Block","Crystal Bit","Crystal Bit","2"
"Petal","captain","Crystal Bit","Sprint Boots","Sprint Boots","Sprint Boots","Sprint Boots","Sprint Boots","2"
"SAW","carry","Sorrowblade","Serpent Mask","Sprint Boots","Reflex Block","Tyrant's Monocle","Kinetic Shield","2"
"SAW","carry","Sorrowblade","Serpent Mask","Travel Boots","Aegis","Tyrant's Monocle","Tyrant's Monocle","2"
"SAW","carry","Sorrowblade","Serpent Mask","Sprint Boots","Aegis","Tyrant's Monocle","Tyrant's Monocle","2"
"SAW","carry","Travel Boots","Sorrowblade","Serpent Mask","Aegis","Metal Jacket","Tyrant's Monocle","2"
"SAW","carry","Tyrant's Monocle","Sorrowblade","Serpent Mask","Travel Boots","Aegis","Metal Jacket","2"
"SAW","carry","Sprint Boots","Serpent Mask","Sorrowblade","Reflex Block","Tyrant's Monocle","Kinetic Shield","2"
"SAW","carry","Travel Boots","Serpent Mask","Sorrowblade","Aegis","Tyrant's Monocle","Metal Jacket","2"
"SAW","carry","Shatterglass","Travel Boots","Eve of Harvest","Broken Myth","Reflex Block","Clockwork","2"
"SAW","carry","Sorrowblade","Serpent Mask","Travel Boots","Reflex Block","Tyrant's Monocle","Kinetic Shield","2"
"SAW","carry","Sorrowblade","Serpent Mask","Reflex Block","Sprint Boots","Tyrant's Monocle","Kinetic Shield","2"
"SAW","carry","Serpent Mask","Sorrowblade","Travel Boots","Aegis","Tyrant's Monocle","Tyrant's Monocle","2"
"SAW","carry","Oakheart","Oakheart","Oakheart","Oakheart","Oakheart","Oakheart","2"
"SAW","carry","Sorrowblade","Serpent Mask","Travel Boots","Aegis","Tyrant's Monocle","Coat of Plates","2"
"SAW","carry","Travel Boots","Serpent Mask","Sorrowblade","Metal Jacket","Tyrant's Monocle","Crucible","2"
"SAW","carry","Travel Boots","Sorrowblade","Serpent Mask","Aegis","Tyrant's Monocle","Light Armor","2"
"Krul","jungler","Breaking Point","Aegis","Travel Boots","Tyrant's Monocle","Blazing Salvo","Tyrant's Monocle","2"
"Krul","jungler","Tornado Trigger","Serpent Mask","Tornado Trigger","Travel Boots","Metal Jacket","Breaking Point","2"
"Taka","jungler","Stormcrown","Travel Boots","Aftershock","Crystal Bit","Crystal Bit","Crystal Bit","2"
"Taka","jungler","Aftershock","Stormcrown","Travel Boots","Broken Myth","Aegis","Void Battery","2"
"Taka","jungler","Stormcrown","Travel Boots","Aftershock","Reflex Block","Piercing Shard","Heavy Prism","2"
"SAW","captain",NULL,NULL,NULL,NULL,NULL,NULL,"2"
"SAW","captain","Six Sins","Barbed Needle","Sprint Boots","Halcyon Potion","Heavy Steel","Heavy Steel","2"
"Krul","captain",NULL,NULL,NULL,NULL,NULL,NULL,"2"
"Krul","captain","Weapon Blade","Swift Shooter","Swift Shooter","Swift Shooter","Swift Shooter","Swift Shooter","2"
"Taka","captain","Stormcrown","Travel Boots","Aftershock","Broken Myth","Oakheart","Oakheart","2"
"Taka","captain","Stormcrown","Aftershock","Travel Boots","Piercing Shard","Heavy Prism","Heavy Prism","2"
"Skaarf","carry","Eve of Harvest","Broken Myth","Reflex Block","Travel Boots","Frostburn","Kinetic Shield","2"
"Skaarf","carry","Eve of Harvest","Broken Myth","Travel Boots","Reflex Block","Frostburn","Kinetic Shield","2"
"Skaarf","carry","Eve of Harvest","Travel Boots","Broken Myth","Reflex Block","Frostburn","Light Shield","2"
"Skaarf","carry","Weapon Infusion","Weapon Infusion","Weapon Infusion","Weapon Infusion","Weapon Infusion","Weapon Infusion","2"
"Skaarf","carry","Shatterglass","Eve of Harvest","Travel Boots","Broken Myth","Aegis","Frostburn","2"
"Skaarf","carry","Eve of Harvest","Travel Boots","Broken Myth","Aegis","Frostburn","Hourglass","2"
"Skaarf","carry","Eve of Harvest","Broken Myth","Travel Boots","Reflex Block","Heavy Prism","Heavy Prism","2"
"Skaarf","carry","Eve of Harvest","Alternating Current","Frostburn","Broken Myth","Travel Boots","Travel Boots","2"
"Skaarf","carry","Shatterglass","Eve of Harvest","Travel Boots","Broken Myth","Aegis","Heavy Prism","2"
"Skaarf","carry","Eve of Harvest","Travel Boots","Broken Myth","Aegis","Frostburn","Clockwork","2"
"Taka","jungler","Stormcrown","Halcyon Chargers","Aftershock","Aegis","Broken Myth","Broken Myth","2"
"Taka","jungler","Aftershock","Stormcrown","Travel Boots","Piercing Shard","Heavy Prism","Heavy Prism","2"
"Taka","jungler","Stormcrown","Aftershock","Halcyon Chargers","Broken Myth","Aegis","Light Armor","2"
"Taka","jungler","Shatterglass","Shatterglass","Heavy Prism","Clockwork","Piercing Shard","Sprint Boots","2"
"Taka","jungler","Aftershock","Stormcrown","Travel Boots","Broken Myth","Reflex Block","Energy Battery","2"
"Taka","jungler","Clockwork","Shatterglass","Travel Boots","Frostburn","Slumbering Husk","Shatterglass","2"
"Taka","jungler","Halcyon Potion","Stormcrown","Travel Boots","Aftershock","Broken Myth","Oakheart","2"
"Taka","jungler","Stormcrown","Travel Boots","Aftershock","Piercing Shard","Crystal Bit","Crystal Bit","2"
"Taka","jungler","Aftershock","Travel Boots","Stormcrown","Broken Myth","Reflex Block","Void Battery","2"
"Taka","jungler","Stormcrown","Travel Boots","Aftershock","Reflex Block","Heavy Prism","Piercing Shard","2"
"Taka","jungler","Stormcrown","Sprint Boots","Aftershock","Reflex Block","Reflex Block","Reflex Block","2"
"Taka","jungler","Stormcrown","Aftershock","Travel Boots","Coat of Plates","Broken Myth","Reflex Block","2"
"Ardan","jungler","Fountain of Renewal","Stormcrown","Crucible","War Treads","Aftershock","Coat of Plates","2"
"Taka","captain","Stormcrown","Sprint Boots","Sprint Boots","Sprint Boots","Sprint Boots","Sprint Boots","2"
"Taka","captain","Stormcrown","Sprint Boots","Aftershock","Aftershock","Aftershock","Aftershock","2"
"Taka","captain","Oakheart","Crystal Bit","Crystal Bit","Crystal Bit","Crystal Bit","Crystal Bit","2"
"Taka","captain","Alternating Current","Travel Boots","Stormcrown","Heavy Prism","Halcyon Potion","Halcyon Potion","2"
"Ardan","captain","Fountain of Renewal","War Treads","Stormcrown","Crucible","Aftershock","Aftershock","2"
"Ardan","captain","Fountain of Renewal","Stormguard Banner","Sprint Boots","Atlas Pauldron","Crucible","Crucible","2"
"Ardan","captain","Fountain of Renewal","Crucible","Contraption","War Treads","Atlas Pauldron","Stormcrown","2"
"Ardan","carry","Fountain of Renewal","War Treads","Stormcrown","Crucible","Aftershock","Coat of Plates","2"
"Ardan","carry","Fountain of Renewal","Stormcrown","War Treads","Crucible","Chronograph","Crystal Bit","2"
"Fortress","carry","War Treads","Fountain of Renewal","Stormcrown","Crucible","Coat of Plates","Aftershock","2"
"Rona","carry","Serpent Mask","Coat of Plates","Breaking Point","Journey Boots","Aegis","Poisoned Shiv","2"
"Ardan","jungler","War Treads","Fountain of Renewal","Stormcrown","Crucible","Aftershock","Metal Jacket","2"
"Fortress","jungler","War Treads","Fountain of Renewal","Stormcrown","Crucible","Coat of Plates","Chronograph","2"
"Fortress","jungler","Stormcrown","War Treads","Fountain of Renewal","Aftershock","Broken Myth","Eclipse Prism","2"
"Fortress","jungler","Fountain of Renewal","Travel Boots","Stormcrown","Aftershock","Broken Myth","Dragonheart","2"
"Fortress","jungler","Fountain of Renewal","Stormcrown","War Treads","Crucible","Coat of Plates","Aftershock","2"
"Fortress","jungler","War Treads","Fountain of Renewal","Stormcrown","Aftershock","Broken Myth","Eclipse Prism","2"
"Fortress","jungler","Broken Myth","Aftershock","Stormcrown","Aegis","Atlas Pauldron","Travel Boots","2"
"Rona","jungler","Serpent Mask","Breaking Point","Travel Boots","Metal Jacket","Kinetic Shield","Sorrowblade","2"
"Rona","jungler","Journey Boots","Serpent Mask","Breaking Point","Metal Jacket","Aegis","Sorrowblade","2"
"Rona","jungler","Travel Boots","Serpent Mask","Breaking Point","Sorrowblade","Halcyon Potion","Metal Jacket","2"
"Rona","jungler","Travel Boots","Serpent Mask","Breaking Point","Coat of Plates","Halcyon Potion","Heavy Steel","2"
"Rona","jungler","Halcyon Potion","Serpent Mask","Breaking Point","Travel Boots","Light Armor","Heavy Steel","2"
"Rona","jungler","Halcyon Potion","Serpent Mask","Breaking Point","Travel Boots","Metal Jacket","Sorrowblade","2"
"Rona","jungler","Serpent Mask","Breaking Point","Travel Boots","Metal Jacket","Sorrowblade","Sorrowblade","2"
"Ardan","captain","Fountain of Renewal","Crucible","Travel Boots","Atlas Pauldron","Stormguard Banner","Stormguard Banner","2"
"Ardan","captain","Fountain of Renewal","Atlas Pauldron","Crucible","War Treads","Stormguard Banner","Flare","2"
"Ardan","captain","Fountain of Renewal","Atlas Pauldron","Crucible","War Treads","Stormcrown","Flare","2"
"Ardan","captain","Fountain of Renewal","War Treads","Crucible","Atlas Pauldron","Stormcrown","Stormcrown","2"
"Ardan","captain","Fountain of Renewal","Atlas Pauldron","Crucible","War Treads","Flare","Stormcrown","2"
"Ardan","captain","Fountain of Renewal","Crucible","Atlas Pauldron","War Treads","Contraption","Flare","2"
"Ardan","captain","Fountain of Renewal","War Treads","Atlas Pauldron","Crucible","Flare","Flare","2"
"Ardan","captain","Fountain of Renewal","Crucible","Atlas Pauldron","War Treads","Flare","Oakheart","2"
"Ardan","captain","Fountain of Renewal","Crucible","Travel Boots","Atlas Pauldron","Flare","Scout Trap","2"
"Ardan","captain","Fountain of Renewal","Atlas Pauldron","War Treads","Crucible","Flare","Scout Trap","2"
"Ardan","captain","Travel Boots","Fountain of Renewal","Atlas Pauldron","Crucible","Flare","Flare","2"
"Ardan","captain","Fountain of Renewal","Contraption","Sprint Boots","Crucible","Crucible","Crucible","2"
"Fortress","captain","Fountain of Renewal","Stormcrown","War Treads","Crucible","Metal Jacket","Aftershock","2"
"Fortress","captain","Fountain of Renewal","Crucible","War Treads","Atlas Pauldron","Stormcrown","Stormcrown","2"
"Fortress","captain","Fountain of Renewal","Stormcrown","Crucible","War Treads","Metal Jacket","Aftershock","2"
"Fortress","captain","Fountain of Renewal","Chronograph","Stormguard Banner","Sprint Boots","Sprint Boots","Sprint Boots","2"
"Fortress","captain","Fountain of Renewal","Crucible","Travel Boots","Atlas Pauldron","Stormcrown","Dragonheart","2"
"Fortress","captain","Stormcrown","Travel Boots","Fountain of Renewal","Aftershock","Piercing Shard","Heavy Prism","2"
"Fortress","captain","Fountain of Renewal","Stormcrown","War Treads","Crucible","Coat of Plates","Aftershock","2"
"Skye","carry","Eve of Harvest","Frostburn","Travel Boots","Broken Myth","Reflex Block","Light Shield","2"
"Skye","carry","Frostburn","Travel Boots","Eve of Harvest","Broken Myth","Aegis","Aegis","2"
"Skye","carry","Frostburn","Eve of Harvest","Journey Boots","Broken Myth","Aegis","Slumbering Husk","2"
"Blackfeather","carry","Alternating Current","Reflex Block","Travel Boots","Broken Myth","Shatterglass","Kinetic Shield","2"
"Blackfeather","carry","Serpent Mask","Travel Boots","Metal Jacket","Breaking Point","Aegis","Aegis","2"
"Blackfeather","carry","Serpent Mask","Metal Jacket","Travel Boots","Breaking Point","Aegis","Aegis","2"
"Skye","jungler","Frostburn","Eve of Harvest","Broken Myth","Travel Boots","Aegis","Aegis","2"
"Phinn","jungler",NULL,NULL,NULL,NULL,NULL,NULL,"2"
"Phinn","jungler","War Treads","Fountain of Renewal","Stormcrown","Crucible","Clockwork","Metal Jacket","2"
"Blackfeather","jungler","Serpent Mask","Metal Jacket","Travel Boots","Breaking Point","Aegis","Six Sins","2"
"Blackfeather","jungler","Sorrowblade","Tornado Trigger","Serpent Mask","Journey Boots","Slumbering Husk","Metal Jacket","2"
