"Flicker","captain","Fountain of Renewal","Aftershock","Stormcrown","7"
"Flicker","captain","War Treads","Fountain of Renewal","Crucible","7"
"Flicker","captain","Aftershock","Stormcrown","War Treads","7"
"Flicker","captain","Fountain of Renewal","Crucible","War Treads","7"
"Idris","captain","Sorrowblade","Tornado Trigger","Travel Boots","7"
"Lyra","carry","War Treads","Fountain of Renewal","Stormcrown","7"
"Lyra","carry","Fountain of Renewal","Stormcrown","War Treads","7"
"Lyra","carry","Fountain of Renewal","War Treads","Stormcrown","7"
"Lyra","carry","Eve of Harvest","Alternating Current","Broken Myth","7"
"Idris","jungler","Sorrowblade","Tornado Trigger","Stormcrown","7"
"Lyra","captain","Fountain of Renewal","Crucible","Atlas Pauldron","7"
"Lyra","captain","Fountain of Renewal","Halcyon Chargers","Crucible","7"
"Joule","jungler","Sorrowblade","Blazing Salvo","Tyrant's Monocle","7"
"Vox","carry","Sorrowblade","Breaking Point","Aegis","6"
"Vox","carry","Sorrowblade","Breaking Point","Halcyon Chargers","6"
"Vox","carry","Breaking Point","Travel Boots","Sorrowblade","6"
"Vox","carry","Breaking Point","Tyrant's Monocle","Sprint Boots","6"
"Vox","carry","Breaking Point","Travel Boots","Tyrant's Monocle","6"
"Vox","carry","Breaking Point","Metal Jacket","Sorrowblade","6"
"Vox","carry","Breaking Point","Bonesaw","Poisoned Shiv","6"
"Celeste","carry","Frostburn","Broken Myth","Halcyon Chargers","6"
"Catherine","carry","Stormcrown","Fountain of Renewal","Travel Boots","6"
"Catherine","carry","Fountain of Renewal","Travel Boots","Stormcrown","6"
"Celeste","jungler","Frostburn","Eve of Harvest","Broken Myth","6"
"Catherine","jungler","Sorrowblade","Lifespring","Journey Boots","6"
"Catherine","captain","Crucible","Fountain of Renewal","War Treads","6"
"Catherine","captain","Fountain of Renewal","Aftershock","Travel Boots","6"
"Catherine","captain","Fountain of Renewal","War Treads","Crucible","6"
"Catherine","captain","Fountain of Renewal","Stormcrown","Metal Jacket","6"
"Catherine","captain","War Treads","Fountain of Renewal","Stormcrown","6"
"Ringo","carry","Sorrowblade","Tornado Trigger","War Treads","6"
"Ringo","carry","Sorrowblade","Reflex Block","Breaking Point","6"
"Ringo","carry","Sorrowblade","Aegis","Tornado Trigger","6"
"Ringo","carry","Sorrowblade","Tornado Trigger","Lucky Strike","6"
"Ringo","captain","Sorrowblade","Blazing Salvo","Sprint Boots","6"
"Adagio","carry","Alternating Current","Broken Myth","Travel Boots","6"
"Koshka","jungler","Broken Myth","Aftershock","Travel Boots","6"
"Koshka","jungler","Aftershock","Travel Boots","Fountain of Renewal","6"
"Adagio","captain","War Treads","Atlas Pauldron","Fountain of Renewal","6"
"Glaive","carry","Sorrowblade","Halcyon Chargers","Poisoned Shiv","6"
"SAW","carry","Serpent Mask","Sorrowblade","Reflex Block","6"
"Glaive","jungler","Halcyon Chargers","Sorrowblade","Tornado Trigger","6"
"Glaive","jungler","Sorrowblade","Breaking Point","Travel Boots","6"
"Glaive","jungler","Stormcrown","Aftershock","Halcyon Chargers","6"
"Glaive","jungler","Breaking Point","Sorrowblade","Travel Boots","6"
"Petal","jungler","Alternating Current","Frostburn","Travel Boots","6"
"Petal","jungler","Frostburn","Halcyon Chargers","Aegis","6"
"Petal","jungler","Alternating Current","Stormcrown","Travel Boots","6"
"Krul","jungler","Breaking Point","Tornado Trigger","Travel Boots","6"
"Krul","jungler","Travel Boots","Sorrowblade","Tornado Trigger","6"
"Krul","jungler","Serpent Mask","Tornado Trigger","Travel Boots","6"
"Taka","jungler","Clockwork","Shatterglass","Travel Boots","6"
"Taka","jungler","Halcyon Chargers","Stormcrown","Aftershock","6"
"Taka","jungler","Stormcrown","Broken Myth","Aftershock","6"
"Skaarf","carry","Shatterglass","Eve of Harvest","Halcyon Chargers","6"
"Skaarf","carry",NULL,NULL,NULL,"6"
"Skaarf","carry","Halcyon Chargers","Shatterglass","Eve of Harvest","6"
"Skaarf","carry","Shatterglass","Eve of Harvest","Broken Myth","6"
"Skaarf","carry","Frostburn","Eve of Harvest","Travel Boots","6"
"Taka","jungler","Aftershock","Stormcrown","Sprint Boots","6"
"Taka","jungler","Stormcrown","Travel Boots","Alternating Current","6"
"Taka","jungler","Lucky Strike","Travel Boots","Shatterglass","6"
"Taka","jungler","Lucky Strike","Stormcrown","Travel Boots","6"
"Ardan","jungler","Fountain of Renewal","War Treads","Stormcrown","6"
"Ardan","captain","Contraption","Fountain of Renewal","Crucible","6"
"Fortress","jungler","Stormcrown","Fountain of Renewal","Crucible","6"
"Fortress","jungler","Stormcrown","War Treads","Fountain of Renewal","6"
"Rona","jungler","Breaking Point","Serpent Mask","Journey Boots","6"
"Rona","jungler","Journey Boots","Serpent Mask","Breaking Point","6"
"Rona","jungler","Serpent Mask","Breaking Point","Journey Boots","6"
"Rona","jungler","Serpent Mask","Coat of Plates","Breaking Point","6"
"Fortress","captain","Fountain of Renewal","Stormcrown","Crucible","6"
"Fortress","captain","Travel Boots","Stormcrown","Fountain of Renewal","6"
"Phinn","carry","Fountain of Renewal","Stormcrown","War Treads","6"
"Skye","jungler","Frostburn","Halcyon Chargers","Eve of Harvest","6"
"Blackfeather","jungler","Serpent Mask","Coat of Plates","Travel Boots","6"
"Blackfeather","jungler","Serpent Mask","Metal Jacket","Travel Boots","6"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Journey Boots","6"
"Blackfeather","jungler","Alternating Current","Travel Boots","Aegis","6"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Aegis","6"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Light Armor","6"
"Phinn","captain","Crucible","Fountain of Renewal","War Treads","6"
"Phinn","captain","War Treads","Crucible","Fountain of Renewal","6"
"Phinn","captain","War Treads","Fountain of Renewal","Coat of Plates","6"
"Phinn","captain","Fountain of Renewal","Travel Boots","Atlas Pauldron","6"
"Kestrel","carry","Sorrowblade","Travel Boots","Breaking Point","6"
"Kestrel","jungler","Shatterglass","Shatterglass","Void Battery","6"
"Reim","jungler","Eve of Harvest","Broken Myth","Halcyon Chargers","6"
"Ozo","jungler","Aftershock","Aegis","Travel Boots","6"
"Ozo","jungler","Aftershock","Eve of Harvest","Broken Myth","6"
"Alpha","jungler","Aftershock","Travel Boots","Stormcrown","6"
"Alpha","jungler","Aftershock","Atlas Pauldron","Broken Myth","6"
"Alpha","jungler","Aftershock","Aegis","Broken Myth","6"
"Alpha","jungler","Aftershock","Broken Myth","Halcyon Chargers","6"
"Lance","captain","Fountain of Renewal","Contraption","Atlas Pauldron","6"
"Lance","captain","Fountain of Renewal","Stormcrown","Travel Boots","6"
"Lance","captain","Atlas Pauldron","Fountain of Renewal","War Treads","6"
"Lance","captain","Crucible","Fountain of Renewal","Travel Boots","6"
"Baron","carry","Sorrowblade","Breaking Point","Halcyon Chargers","6"
"Baron","carry","Sorrowblade","Breaking Point","Tyrant's Monocle","6"
"Gwen","carry","Sorrowblade","Halcyon Chargers","Breaking Point","6"
"Gwen","carry","Sorrowblade","Tornado Trigger","Tyrant's Monocle","6"
"Gwen","carry","Tension Bow","Travel Boots","Sorrowblade","6"
"Flicker","carry","Fountain of Renewal","Aftershock","Stormcrown","6"
"Idris","carry","Sorrowblade","Tornado Trigger","Poisoned Shiv","6"
"Idris","carry","Travel Boots","Sorrowblade","Tornado Trigger","6"
"Idris","carry","Poisoned Shiv","Sorrowblade","Journey Boots","6"
"Gwen","jungler","Sorrowblade","Breaking Point","Travel Boots","6"
"Flicker","jungler","Aftershock","Stormcrown","War Treads","6"
"Idris","jungler","Poisoned Shiv","Sorrowblade","Journey Boots","6"
"Idris","jungler","Sorrowblade","Halcyon Chargers","Tornado Trigger","6"
"Idris","jungler","Travel Boots","Sorrowblade","Tornado Trigger","6"
"Idris","jungler","Sorrowblade","Sprint Boots","Tornado Trigger","6"
"Idris","jungler","Sorrowblade","Tornado Trigger","Aegis","6"
"Flicker","captain","Stormcrown","Aftershock","Fountain of Renewal","6"
"Flicker","captain","Eclipse Prism","Stormcrown","War Treads","6"
"Flicker","captain","Fountain of Renewal","Atlas Pauldron","War Treads","6"
"Lyra","carry","Alternating Current","Broken Myth","Travel Boots","6"
"Idris","jungler","Shatterglass","Alternating Current","Metal Jacket","6"
"Lyra","captain","Crucible","Fountain of Renewal","War Treads","6"
"Lyra","captain","Fountain of Renewal","War Treads","Contraption","6"
"Lyra","captain","Fountain of Renewal","Stormcrown","Crucible","6"
"Lyra","captain","War Treads","Crucible","Fountain of Renewal","6"
"Lyra","captain","Fountain of Renewal","Contraption","War Treads","6"
"Joule","jungler","Frostburn","Travel Boots","Aegis","6"
"Joule","jungler","Sorrowblade","Blazing Salvo","Sprint Boots","6"
"Vox","carry","Breaking Point","Tornado Trigger","Tyrant's Monocle","5"
"Vox","carry","Breaking Point","Travel Boots","Aegis","5"
"Vox","carry","Sorrowblade","Aegis","Breaking Point","5"
"Vox","carry","Sorrowblade","Breaking Point","Journey Boots","5"
"Vox","carry","Breaking Point","Journey Boots","Tyrant's Monocle","5"
"Vox","carry","Breaking Point","Metal Jacket","Journey Boots","5"
"Vox","carry","Travel Boots","Breaking Point","Tyrant's Monocle","5"
"Vox","carry","Tornado Trigger","Metal Jacket","Sorrowblade","5"
"Celeste","carry","Eve of Harvest","Broken Myth","Halcyon Chargers","5"
"Catherine","jungler","Stormcrown","Fountain of Renewal","Travel Boots","5"
"Catherine","jungler","Travel Boots","Fountain of Renewal","Stormcrown","5"
"Catherine","captain","Fountain of Renewal","Metal Jacket","Travel Boots","5"
"Catherine","captain","Fountain of Renewal","Contraption","Crucible","5"
"Catherine","captain","Contraption","Fountain of Renewal","Travel Boots","5"
"Catherine","captain","Fountain of Renewal","Crucible","Contraption","5"
"Catherine","captain","Fountain of Renewal","Atlas Pauldron","Crucible","5"
"Catherine","captain","Fountain of Renewal","Travel Boots","Crucible","5"
"Catherine","captain","Stormcrown","Travel Boots","Fountain of Renewal","5"
"Catherine","carry","Stormcrown","Fountain of Renewal","Metal Jacket","5"
"Catherine","carry","Fountain of Renewal","Metal Jacket","Stormcrown","5"
"Ringo","carry","Sorrowblade","Aegis","Halcyon Chargers","5"
"Ringo","carry","Journey Boots","Sorrowblade","Breaking Point","5"
"Ringo","carry","Sorrowblade","Tyrant's Monocle","Aegis","5"
"Ringo","carry","Sorrowblade","Tornado Trigger","Tension Bow","5"
"Ringo","carry","Sorrowblade","Halcyon Chargers","Tyrant's Monocle","5"
"Ringo","carry","Sorrowblade","Metal Jacket","Tornado Trigger","5"
"Ringo","carry","Sorrowblade","Tornado Trigger","Metal Jacket","5"
"Catherine","jungler","Fountain of Renewal","War Treads","Stormcrown","5"
"Ringo","jungler","Sorrowblade","Breaking Point","Tyrant's Monocle","5"
"Catherine","captain","Fountain of Renewal","Coat of Plates","Sprint Boots","5"
"Adagio","carry","Fountain of Renewal","War Treads","Eclipse Prism","5"
"Adagio","carry","Fountain of Renewal","War Treads","Shatterglass","5"
"Koshka","jungler","Shatterglass","Travel Boots","Broken Myth","5"
"Koshka","jungler","Shatterglass","Broken Myth","Halcyon Chargers","5"
"Koshka","jungler","Aftershock","Halcyon Chargers","Shatterglass","5"
"Adagio","captain","Fountain of Renewal","Atlas Pauldron","Travel Boots","5"
"Glaive","carry","Sorrowblade","Poisoned Shiv","Halcyon Chargers","5"
"Petal","carry","Alternating Current","Stormcrown","Travel Boots","5"
"Glaive","jungler","Tornado Trigger","Sorrowblade","Journey Boots","5"
"Glaive","jungler","Aftershock","Stormcrown","Halcyon Chargers","5"
"Glaive","jungler","Stormcrown","Aftershock","Travel Boots","5"
"Petal","jungler","Frostburn","Broken Myth","Aegis","5"
"Petal","jungler","Frostburn","Halcyon Chargers","Alternating Current","5"
"Petal","jungler","Travel Boots","Frostburn","Broken Myth","5"
"SAW","carry","Sorrowblade","Serpent Mask","Tornado Trigger","5"
"SAW","carry","Journey Boots","Sorrowblade","Serpent Mask","5"
"SAW","carry","Serpent Mask","Sorrowblade","Journey Boots","5"
"SAW","carry","Sorrowblade","Serpent Mask","Coat of Plates","5"
"SAW","carry","Sorrowblade","Serpent Mask","Metal Jacket","5"
"SAW","carry","Sorrowblade","Tyrant's Monocle","Serpent Mask","5"
"SAW","carry","Halcyon Potion","Sorrowblade","Serpent Mask","5"
"SAW","carry","Serpent Mask","Halcyon Chargers","Sorrowblade","5"
"SAW","carry","Serpent Mask","Travel Boots","Breaking Point","5"
"Krul","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","5"
"Krul","jungler",NULL,NULL,NULL,"5"
"Krul","jungler","Tornado Trigger","Breaking Point","Travel Boots","5"
"Krul","jungler","Tornado Trigger","Sorrowblade","Tyrant's Monocle","5"
"Krul","jungler","Blazing Salvo","Swift Shooter","Stormcrown","5"
"Taka","jungler","Stormcrown","Shatterglass","Halcyon Chargers","5"
"Taka","jungler","Stormcrown","Journey Boots","Aftershock","5"
"Taka","jungler","Broken Myth","Stormcrown","Travel Boots","5"
"Taka","jungler","Shatterglass","Halcyon Chargers","Stormcrown","5"
"Taka","captain","Oakheart","Sprint Boots","Sprint Boots","5"
"Skaarf","carry","Eve of Harvest","Frostburn","Alternating Current","5"
"Taka","jungler","Shatterglass","Stormcrown","Travel Boots","5"
"Taka","jungler","Stormcrown","Alternating Current","Travel Boots","5"
"Taka","jungler","Broken Myth","Travel Boots","Aftershock","5"
"Ardan","jungler","Fountain of Renewal","Stormcrown","Crucible","5"
"Ardan","captain","Crucible","Fountain of Renewal","Atlas Pauldron","5"
"Ardan","captain","Fountain of Renewal","Ironguard Contract","Crucible","5"
"Ardan","captain","Fountain of Renewal","Ironguard Contract","Travel Boots","5"
"Ardan","captain","Contraption","Fountain of Renewal","Travel Boots","5"
"Ardan","captain","Travel Boots","Fountain of Renewal","Crucible","5"
"Ardan","captain","Fountain of Renewal","Sprint Boots","Stormcrown","5"
"Ardan","captain","Fountain of Renewal","Sprint Boots","Crucible","5"
"Ardan","captain","Atlas Pauldron","Fountain of Renewal","Crucible","5"
"Fortress","jungler","Fountain of Renewal","Stormcrown","Travel Boots","5"
"Fortress","jungler","Stormcrown","Fountain of Renewal","Travel Boots","5"
"Fortress","jungler","Stormcrown","Aftershock","Sprint Boots","5"
"Rona","jungler","Serpent Mask","Breaking Point","Aegis","5"
"Rona","jungler","Serpent Mask","Blazing Salvo","Travel Boots","5"
"Rona","jungler","Sorrowblade","Serpent Mask","Breaking Point","5"
"Rona","jungler","Breaking Point","Serpent Mask","Sorrowblade","5"
"Rona","jungler","Serpent Mask","Atlas Pauldron","Breaking Point","5"
"Rona","jungler","Serpent Mask","Breaking Point","Coat of Plates","5"
"Rona","jungler","Breaking Point","Serpent Mask","Aegis","5"
"Ardan","captain","Ironguard Contract","Fountain of Renewal","Crucible","5"
"Ardan","captain","Travel Boots","Fountain of Renewal","Atlas Pauldron","5"
"Ardan","captain","War Treads","Fountain of Renewal","Flare","5"
"Fortress","captain","Travel Boots","Fountain of Renewal","Stormcrown","5"
"Fortress","captain","Fountain of Renewal","War Treads","Stormcrown","5"
"Fortress","captain","Stormcrown","War Treads","Fountain of Renewal","5"
"Fortress","captain","Stormcrown","Travel Boots","Fountain of Renewal","5"
"Skye","carry","Frostburn","Halcyon Chargers","Eve of Harvest","5"
"Skye","carry","Frostburn","Eve of Harvest","Travel Boots","5"
"Blackfeather","carry","Serpent Mask","Metal Jacket","Travel Boots","5"
"Skye","jungler","Halcyon Chargers","Frostburn","Broken Myth","5"
"Skye","jungler","Frostburn","Broken Myth","Halcyon Chargers","5"
"Skye","jungler","Frostburn","Reflex Block","Sprint Boots","5"
"Skye","jungler","Frostburn","Eve of Harvest","Sprint Boots","5"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Sprint Boots","5"
"Blackfeather","jungler","Alternating Current","Broken Myth","Travel Boots","5"
"Blackfeather","jungler","Travel Boots","Serpent Mask","Metal Jacket","5"
"Phinn","captain","Crucible","Fountain of Renewal","Travel Boots","5"
"Phinn","captain","Fountain of Renewal","Atlas Pauldron","War Treads","5"
"Phinn","captain","Fountain of Renewal","Crucible","Travel Boots","5"
"Phinn","captain","Shatterglass","Halcyon Chargers","Fountain of Renewal","5"
"Kestrel","carry","Shatterglass","Shatterglass","Travel Boots","5"
"Kestrel","jungler","Halcyon Chargers","Shatterglass","Clockwork","5"
"Kestrel","jungler","Travel Boots","Shatterglass","Clockwork","5"
"Kestrel","jungler","Sorrowblade","Breaking Point","Halcyon Chargers","5"
"Reim","jungler",NULL,NULL,NULL,"5"
"Reim","jungler","Eve of Harvest","Kinetic Shield","Travel Boots","5"
"Reim","jungler","Eve of Harvest","Travel Boots","Aegis","5"
"Ozo","jungler","Coat of Plates","Aftershock","Travel Boots","5"
"Ozo","jungler","Aftershock","Travel Boots","Light Armor","5"
"Ozo","jungler","Aftershock","Travel Boots","Metal Jacket","5"
"Ozo","jungler","Lucky Strike","Travel Boots","Stormcrown","5"
"Alpha","jungler","Aftershock","Stormcrown","Halcyon Chargers","5"
"Alpha","jungler","Travel Boots","Sorrowblade","Breaking Point","5"
"Alpha","jungler","Travel Boots","Aftershock","Broken Myth","5"
"Alpha","jungler","Aftershock","Aegis","Coat of Plates","5"
"Alpha","jungler","Stormcrown","Halcyon Chargers","Aftershock","5"
"Samuel","carry","Broken Myth","Eve of Harvest","Halcyon Chargers","5"
"Alpha","jungler","Aftershock","Broken Myth","Atlas Pauldron","5"
"Alpha","jungler","Aftershock","Swift Shooter","Sprint Boots","5"
"Lance","jungler","Sorrowblade","Tension Bow","Aegis","5"
"Samuel","jungler","Eve of Harvest","Broken Myth","Travel Boots","5"
"Samuel","jungler","Frostburn","Broken Myth","Eve of Harvest","5"
"Samuel","jungler","Frostburn","Eve of Harvest","Sprint Boots","5"
"Lance","captain","Fountain of Renewal","Atlas Pauldron","Travel Boots","5"
"Lance","captain","Fountain of Renewal","Coat of Plates","Crucible","5"
