"Taka","jungler","Stormcrown","Sprint Boots","Chronograph","Eclipse Prism","Eclipse Prism","3"
"Taka","jungler","Aftershock","Travel Boots","Stormcrown","Broken Myth","Reflex Block","3"
"Taka","jungler","Stormcrown","Aftershock","Travel Boots","Broken Myth","Oakheart","3"
"Taka","jungler","Stormcrown","Aftershock","Travel Boots","Coat of Plates","Broken Myth","3"
"Taka","captain","Stormcrown","Aftershock","Travel Boots","Piercing Shard","Heavy Prism","3"
"Skaarf","carry","Eve of Harvest","Shatterglass","Halcyon Chargers","Broken Myth","Aegis","3"
"Skaarf","carry","Travel Boots","Eve of Harvest","Broken Myth","Aegis","Frostburn","3"
"Skaarf","carry","Shatterglass","Eve of Harvest","Travel Boots","Broken Myth","Kinetic Shield","3"
"Skaarf","carry","Eve of Harvest","Broken Myth","Halcyon Chargers","Aegis","Frostburn","3"
"Taka","jungler","Stormcrown","Halcyon Chargers","Aftershock","Broken Myth","Shatterglass","3"
"Taka","jungler","Stormcrown","Broken Myth","Aftershock","Halcyon Chargers","Aegis","3"
"Taka","jungler","Stormcrown","Halcyon Chargers","Broken Myth","Aftershock","Aegis","3"
"Taka","jungler","Stormcrown","Travel Boots","Aftershock","Reflex Block","Heavy Prism","3"
"Taka","jungler","Oakheart","Oakheart","Oakheart","Oakheart","Oakheart","3"
"Ardan","captain","Fountain of Renewal","Crucible","Travel Boots","Atlas Pauldron","Stormcrown","3"
"Ardan","captain","Fountain of Renewal","Crucible","Travel Boots","Atlas Pauldron","Atlas Pauldron","3"
"Ardan","captain","Fountain of Renewal","Atlas Pauldron","Crucible","War Treads","Stormcrown","3"
"Ardan","captain","Fountain of Renewal","Crucible","Atlas Pauldron","War Treads","Contraption","3"
"Ardan","captain","Fountain of Renewal","Stormcrown","Travel Boots","Atlas Pauldron","Crucible","3"
"Fortress","carry","Fountain of Renewal","Stormcrown","War Treads","Crucible","Coat of Plates","3"
"Rona","carry","Serpent Mask","Coat of Plates","Breaking Point","Journey Boots","Aegis","3"
"Fortress","jungler","War Treads","Fountain of Renewal","Stormcrown","Aftershock","Broken Myth","3"
"Fortress","jungler","Fountain of Renewal","War Treads","Stormcrown","Crucible","Metal Jacket","3"
"Fortress","jungler","Fountain of Renewal","Stormcrown","War Treads","Crucible","Coat of Plates","3"
"Fortress","jungler","Stormcrown","War Treads","Fountain of Renewal","Aftershock","Broken Myth","3"
"Fortress","jungler","Fountain of Renewal","Travel Boots","Stormcrown","Aftershock","Broken Myth","3"
"Fortress","jungler","Travel Boots","Stormcrown","Fountain of Renewal","Aftershock","Piercing Shard","3"
"Fortress","jungler","Broken Myth","Aftershock","Stormcrown","Aegis","Atlas Pauldron","3"
"Rona","jungler","Serpent Mask","Breaking Point","Travel Boots","Light Armor","Light Shield","3"
"Rona","jungler","Serpent Mask","Metal Jacket","Breaking Point","Travel Boots","Sorrowblade","3"
"Rona","jungler","Travel Boots","Serpent Mask","Breaking Point","Coat of Plates","Halcyon Potion","3"
"Rona","jungler","Travel Boots","Serpent Mask","Breaking Point","Coat of Plates","Sorrowblade","3"
"Rona","jungler","Serpent Mask","Breaking Point","Metal Jacket","Travel Boots","Aegis","3"
"Rona","jungler","Travel Boots","Serpent Mask","Breaking Point","Metal Jacket","Light Shield","3"
"Ardan","captain","Fountain of Renewal","Atlas Pauldron","War Treads","Crucible","Contraption","3"
"Ardan","captain","Fountain of Renewal","Stormcrown","Crucible","War Treads","Aftershock","3"
"Ardan","captain","Fountain of Renewal","Crucible","War Treads","Atlas Pauldron","Stormguard Banner","3"
"Ardan","captain","Fountain of Renewal","Crucible","War Treads","Atlas Pauldron","Stormcrown","3"
"Ardan","captain","Fountain of Renewal","Crucible","War Treads","Atlas Pauldron","Flare","3"
"Ardan","captain","Fountain of Renewal","War Treads","Crucible","Atlas Pauldron","Stormcrown","3"
"Ardan","captain","Fountain of Renewal","War Treads","Crucible","Atlas Pauldron","Flare","3"
"Ardan","captain","Fountain of Renewal","Crucible","Travel Boots","Atlas Pauldron","Flare","3"
"Ardan","captain","Fountain of Renewal","Crucible","Atlas Pauldron","War Treads","Flare","3"
"Ardan","captain","Fountain of Renewal","Atlas Pauldron","War Treads","Crucible","Flare","3"
"Skye","carry","Frostburn","Halcyon Chargers","Eve of Harvest","Broken Myth","Aegis","3"
"Skye","carry","Eve of Harvest","Frostburn","Travel Boots","Broken Myth","Reflex Block","3"
"Blackfeather","carry","Serpent Mask","Travel Boots","Metal Jacket","Breaking Point","Aegis","3"
"Blackfeather","jungler","Travel Boots","Alternating Current","Reflex Block","Broken Myth","Eclipse Prism","3"
"Blackfeather","jungler","Alternating Current","Aegis","Travel Boots","Broken Myth","Shatterglass","3"
"Blackfeather","jungler","Breaking Point","Serpent Mask","Travel Boots","Metal Jacket","Aegis","3"
"Blackfeather","jungler","Serpent Mask","Journey Boots","Metal Jacket","Breaking Point","Aegis","3"
"Blackfeather","captain","Serpent Mask","Travel Boots","Metal Jacket","Breaking Point","Aegis","3"
"Kestrel","carry",NULL,NULL,NULL,NULL,NULL,"3"
"Kestrel","carry","Sorrowblade","Breaking Point","Journey Boots","Tyrant's Monocle","Tyrant's Monocle","3"
"Kestrel","carry","Sorrowblade","Breaking Point","Travel Boots","Tyrant's Monocle","Aegis","3"
"Kestrel","carry","Sorrowblade","Aegis","Travel Boots","Breaking Point","Lucky Strike","3"
"Kestrel","carry","Sorrowblade","Breaking Point","Travel Boots","Tyrant's Monocle","Reflex Block","3"
"Kestrel","jungler","Shatterglass","Halcyon Chargers","Shatterglass","Clockwork","Crystal Bit","3"
"Kestrel","jungler","Shatterglass","Clockwork","Travel Boots","Void Battery","Shatterglass","3"
"Kestrel","jungler","Shatterglass","Shatterglass","Travel Boots","Clockwork","Void Battery","3"
"Kestrel","jungler","Shatterglass","Shatterglass","Sprint Boots","Clockwork","Energy Battery","3"
"Kestrel","jungler","Shatterglass","Shatterglass","Clockwork","Travel Boots","Piercing Shard","3"
"Kestrel","jungler","Shatterglass","Clockwork","Travel Boots","Energy Battery","Shatterglass","3"
"Kestrel","jungler","Shatterglass","Clockwork","Shatterglass","Travel Boots","Energy Battery","3"
"Reim","jungler","Eve of Harvest","Travel Boots","Light Shield","Light Armor","Broken Myth","3"
"Ozo","jungler","Aftershock","Aegis","Travel Boots","Coat of Plates","Broken Myth","3"
"Ozo","jungler","Aftershock","Reflex Block","Travel Boots","Coat of Plates","Broken Myth","3"
"Ozo","jungler","Aftershock","Travel Boots","Light Armor","Reflex Block","Broken Myth","3"
"Ozo","jungler","Aftershock","Travel Boots","Aegis","Coat of Plates","Broken Myth","3"
"Ozo","jungler",NULL,NULL,NULL,NULL,NULL,"3"
"Ozo","jungler","Aftershock","Travel Boots","Coat of Plates","Reflex Block","Broken Myth","3"
"Ozo","jungler","Lucky Strike","Travel Boots","Stormcrown","Shatterglass","Heavy Prism","3"
"Alpha","jungler","Stormcrown","Aftershock","Travel Boots","Light Armor","Light Shield","3"
"Alpha","jungler","Stormcrown","Travel Boots","Aftershock","Coat of Plates","Kinetic Shield","3"
"Alpha","jungler","Aftershock","Atlas Pauldron","Broken Myth","Travel Boots","Aegis","3"
"Samuel","carry",NULL,NULL,NULL,NULL,NULL,"3"
"Alpha","jungler","Sorrowblade","Breaking Point","Journey Boots","Aegis","Metal Jacket","3"
"Alpha","captain","Halcyon Potion","Oakheart","Sprint Boots","Sprint Boots","Sprint Boots","3"
"Lance","captain","Oakheart","Oakheart","Oakheart","Oakheart","Oakheart","3"
"Lance","captain","War Treads","Fountain of Renewal","Stormcrown","Crucible","Coat of Plates","3"
"Lance","captain","Fountain of Renewal","Crucible","Travel Boots","Contraption","Atlas Pauldron","3"
"Lance","captain","Fountain of Renewal","Crucible","War Treads","Atlas Pauldron","Stormcrown","3"
"Lance","captain","Fountain of Renewal","Atlas Pauldron","Crucible","War Treads","Stormguard Banner","3"
"Lance","captain","Travel Boots","Fountain of Renewal","Atlas Pauldron","Crucible","Dragonheart","3"
"Lance","captain","Crucible","Fountain of Renewal","War Treads","Flare","Atlas Pauldron","3"
"Lance","captain","Crucible","Fountain of Renewal","War Treads","Atlas Pauldron","Flare","3"
"Lance","captain","War Treads","Atlas Pauldron","Fountain of Renewal","Crucible","Crucible","3"
"Lance","captain","War Treads","Fountain of Renewal","Atlas Pauldron","Crucible","Crucible","3"
"Samuel","captain","Eve of Harvest","Broken Myth","Travel Boots","Aegis","Frostburn","3"
"Baron","carry","Travel Boots","Sorrowblade","Barbed Needle","Breaking Point","Tyrant's Monocle","3"
"Baron","carry","Sorrowblade","Breaking Point","Halcyon Chargers","Aegis","Tyrant's Monocle","3"
"Baron","carry","Sorrowblade","Aegis","Breaking Point","Travel Boots","Tyrant's Monocle","3"
"Baron","carry","Sorrowblade","Breaking Point","Travel Boots","Aegis","Tyrant's Monocle","3"
"Gwen","carry","Sorrowblade","Breaking Point","Halcyon Chargers","Aegis","Tension Bow","3"
"Gwen","carry","Travel Boots","Aegis","Tension Bow","Sorrowblade","Breaking Point","3"
"Flicker","carry","War Treads","Aftershock","Stormcrown","Fountain of Renewal","Crucible","3"
"Idris","carry","Sorrowblade","Tornado Trigger","Poisoned Shiv","Travel Boots","Metal Jacket","3"
"Idris","carry","Sorrowblade","Poisoned Shiv","Travel Boots","Tornado Trigger","Metal Jacket","3"
"Idris","carry","Sorrowblade","Tornado Trigger","Travel Boots","Bonesaw","Metal Jacket","3"
"Idris","carry","Poisoned Shiv","Sorrowblade","Journey Boots","Breaking Point","Aegis","3"
"Samuel","jungler","Frostburn","Eve of Harvest","Halcyon Chargers","Aegis","Broken Myth","3"
"Flicker","jungler","War Treads","Eclipse Prism","Stormcrown","Fountain of Renewal","Crucible","3"
"Idris","jungler","Sorrowblade","Travel Boots","Tornado Trigger","Poisoned Shiv","Aegis","3"
"Idris","jungler","Sorrowblade","Metal Jacket","Travel Boots","Tornado Trigger","Bonesaw","3"
"Idris","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Metal Jacket","Bonesaw","3"
"Idris","jungler","Sorrowblade","War Treads","Tornado Trigger","Metal Jacket","Tyrant's Monocle","3"
"Idris","jungler","Sorrowblade","Tornado Trigger","Metal Jacket","War Treads","Tyrant's Monocle","3"
"Idris","jungler","Sorrowblade","Travel Boots","Tornado Trigger","Tyrant's Monocle","Metal Jacket","3"
"Idris","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Slumbering Husk","Bonesaw","3"
"Idris","jungler","Sorrowblade","Travel Boots","Tornado Trigger","Metal Jacket","Bonesaw","3"
"Gwen","captain","Weapon Blade","Swift Shooter","Swift Shooter","Swift Shooter","Swift Shooter","3"
"Flicker","captain","Fountain of Renewal","Crucible","Travel Boots","Stormcrown","Slumbering Husk","3"
"Flicker","captain","Fountain of Renewal","Crucible","Travel Boots","Atlas Pauldron","Stormcrown","3"
"Idris","carry","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","Metal Jacket","3"
"Idris","carry","Sorrowblade","Travel Boots","Tornado Trigger","Metal Jacket","Tyrant's Monocle","3"
"Idris","carry","Poisoned Shiv","Sorrowblade","Travel Boots","Breaking Point","Aegis","3"
"Lyra","carry","War Treads","Fountain of Renewal","Stormcrown","Crucible","Metal Jacket","3"
"Lyra","carry","Eve of Harvest","Alternating Current","Heavy Prism","Fountain of Renewal","Travel Boots","3"
"Lyra","carry","Eve of Harvest","Fountain of Renewal","Travel Boots","Alternating Current","Crucible","3"
"Lyra","carry","Eve of Harvest","Fountain of Renewal","Alternating Current","Travel Boots","Heavy Prism","3"
"Lyra","carry","Eve of Harvest","Fountain of Renewal","Alternating Current","Broken Myth","Travel Boots","3"
"Lyra","carry","Alternating Current","Alternating Current","Travel Boots","Stormcrown","Dragonheart","3"
"Lyra","carry","Alternating Current","Travel Boots","Stormcrown","Alternating Current","Coat of Plates","3"
"Idris","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Slumbering Husk","Lucky Strike","3"
"Idris","jungler","Shatterglass","Alternating Current","Travel Boots","Metal Jacket","Shatterglass","3"
"Idris","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Metal Jacket","Lucky Strike","3"
"Idris","jungler","Sorrowblade","Coat of Plates","Travel Boots","Tornado Trigger","Tyrant's Monocle","3"
"Idris","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","Coat of Plates","3"
"Idris","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Stormcrown","Tyrant's Monocle","3"
"Idris","jungler","Poisoned Shiv","Sorrowblade","Journey Boots","Breaking Point","Aegis","3"
"Idris","jungler","Poisoned Shiv","Sorrowblade","Travel Boots","Breaking Point","Kinetic Shield","3"
"Grumpjaw","jungler","Fountain of Renewal","War Treads","Stormcrown","Crucible","Metal Jacket","3"
"Grumpjaw","jungler","Sorrowblade","Travel Boots","Breaking Point","Light Armor","Aegis","3"
"Grumpjaw","captain",NULL,NULL,NULL,NULL,NULL,"3"
"Lyra","captain","Fountain of Renewal","Crucible","Atlas Pauldron","War Treads","Stormcrown","3"
"Lyra","captain","Fountain of Renewal","War Treads","Stormcrown","Crucible","Metal Jacket","3"
"Lyra","captain","Fountain of Renewal","Atlas Pauldron","Crucible","War Treads","Dragonheart","3"
"Lyra","captain","War Treads","Fountain of Renewal","Crucible","Atlas Pauldron","Flare","3"
"Joule","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Journey Boots","Aegis","3"
"Joule","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","Reflex Block","3"
"Joule","jungler","Sorrowblade","Blazing Salvo","Travel Boots","Aegis","Tyrant's Monocle","3"
"Joule","jungler","Travel Boots","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Aegis","3"
"Joule","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Travel Boots","Reflex Block","3"
"Vox","carry","Travel Boots","Sorrowblade","Breaking Point","Coat of Plates","Kinetic Shield","2"
"Vox","carry","Sorrowblade","Breaking Point","Travel Boots","Tyrant's Monocle","Aegis","2"
"Vox","carry","Sorrowblade","Breaking Point","Aegis","Journey Boots","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Sorrowblade","Travel Boots","Aegis","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Travel Boots","Aegis","Tyrant's Monocle","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Tyrant's Monocle","Travel Boots","Aegis","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Travel Boots","Sorrowblade","Tyrant's Monocle","Metal Jacket","2"
"Vox","carry","Sorrowblade","Breaking Point","Travel Boots","Reflex Block","Six Sins","2"
"Vox","carry","Breaking Point","Tyrant's Monocle","Tyrant's Monocle","Aegis","Travel Boots","2"
"Vox","carry","Breaking Point","Coat of Plates","Tyrant's Monocle","Travel Boots","Lucky Strike","2"
"Vox","carry","Aegis","Travel Boots","Travel Boots","Travel Boots","Travel Boots","2"
"Vox","carry","Breaking Point","Metal Jacket","Journey Boots","Tyrant's Monocle","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Tyrant's Monocle","Travel Boots","Sorrowblade","Reflex Block","2"
"Vox","carry","Sorrowblade","Tornado Trigger","Travel Boots","Aegis","Tyrant's Monocle","2"
"Vox","carry","Travel Boots","Sorrowblade","Breaking Point","Tyrant's Monocle","Aegis","2"
"Vox","carry","Travel Boots","Breaking Point","Sorrowblade","Aegis","Tyrant's Monocle","2"
"Vox","carry","Sorrowblade","Breaking Point","Journey Boots","Aegis","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Travel Boots","Tyrant's Monocle","Tyrant's Monocle","Metal Jacket","2"
"Vox","carry","Aegis","Breaking Point","Travel Boots","Sorrowblade","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Tyrant's Monocle","Journey Boots","Tyrant's Monocle","Aegis","2"
"Vox","carry","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","Broken Myth","2"
"Vox","carry","Alternating Current","Broken Myth","Travel Boots","Aegis","Heavy Prism","2"
"Vox","carry","Sorrowblade","Breaking Point","Travel Boots","Six Sins","Lucky Strike","2"
"Vox","carry","Sorrowblade","Breaking Point","Travel Boots","Aegis","Lucky Strike","2"
"Vox","carry","Breaking Point","Tyrant's Monocle","Metal Jacket","Travel Boots","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Tyrant's Monocle","Aegis","Journey Boots","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Aegis","Journey Boots","Tyrant's Monocle","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Sorrowblade","Reflex Block","Travel Boots","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Metal Jacket","Poisoned Shiv","Journey Boots","Sorrowblade","2"
"Vox","carry","Breaking Point","Metal Jacket","Tyrant's Monocle","Aegis","Journey Boots","2"
"Vox","carry","Breaking Point","Coat of Plates","Tyrant's Monocle","Travel Boots","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Metal Jacket","Tyrant's Monocle","Travel Boots","Reflex Block","2"
"Vox","carry","Breaking Point","Metal Jacket","Aegis","Journey Boots","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Aegis","Tyrant's Monocle","Travel Boots","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Metal Jacket","Tyrant's Monocle","Journey Boots","Aegis","2"
"Vox","carry","Breaking Point","Metal Jacket","Tyrant's Monocle","Tyrant's Monocle","Travel Boots","2"
"Vox","carry","Breaking Point","Coat of Plates","Sorrowblade","Travel Boots","Aegis","2"
"Vox","carry","Breaking Point","Light Armor","Poisoned Shiv","Travel Boots","Serpent Mask","2"
"Vox","carry","Breaking Point","Coat of Plates","Poisoned Shiv","Journey Boots","Aegis","2"
"Vox","carry","Breaking Point","Aegis","Journey Boots","Poisoned Shiv","Serpent Mask","2"
"Vox","carry","Breaking Point","Bonesaw","Poisoned Shiv","Journey Boots","Serpent Mask","2"
"Vox","carry","Breaking Point","Coat of Plates","Sorrowblade","Journey Boots","Poisoned Shiv","2"
"Vox","carry","Breaking Point","Coat of Plates","Poisoned Shiv","Journey Boots","Sorrowblade","2"
"Vox","carry","Poisoned Shiv","Light Armor","Travel Boots","Sorrowblade","Breaking Point","2"
"Celeste","carry","Eve of Harvest","Shatterglass","Travel Boots","Aegis","Broken Myth","2"
"Celeste","carry","Eve of Harvest","Broken Myth","Travel Boots","Frostburn","Kinetic Shield","2"
"Celeste","carry",NULL,NULL,NULL,NULL,NULL,"2"
"Celeste","carry","Travel Boots","Frostburn","Clockwork","Broken Myth","Slumbering Husk","2"
"Celeste","carry","Clockwork","Halcyon Chargers","Broken Myth","Aegis","Frostburn","2"
"Celeste","carry","Eve of Harvest","Broken Myth","Halcyon Chargers","Aegis","Frostburn","2"
"Celeste","carry","Frostburn","Broken Myth","Halcyon Chargers","Eve of Harvest","Aegis","2"
"Celeste","carry","Frostburn","Eve of Harvest","Halcyon Chargers","Broken Myth","Aegis","2"
