"Fortress","jungler","Stormcrown","War Treads","9"
"Rona","jungler","Serpent Mask","Blazing Salvo","9"
"Rona","jungler","Sorrowblade","Serpent Mask","9"
"Rona","jungler","Halcyon Potion","Serpent Mask","9"
"Fortress","captain","Crucible","Fountain of Renewal","9"
"Fortress","captain","Travel Boots","Stormcrown","9"
"Fortress","captain","Fountain of Renewal","Travel Boots","9"
"Blackfeather","jungler","Serpent Mask","Metal Jacket","9"
"Phinn","captain","Ironguard Contract","Fountain of Renewal","9"
"Blackfeather","captain","Serpent Mask","Travel Boots","9"
"Kestrel","carry","Sorrowblade","Reflex Block","9"
"Kestrel","carry","Sorrowblade","Halcyon Chargers","9"
"Ozo","jungler","Metal Jacket","Aftershock","9"
"Ozo","jungler","Aftershock","Coat of Plates","9"
"Alpha","jungler","Travel Boots","Aftershock","9"
"Alpha","jungler","Aftershock","Alternating Current","9"
"Ozo","captain","Aftershock","Travel Boots","9"
"Alpha","captain","Stormcrown","Aftershock","9"
"Lance","jungler","Tension Bow","Sorrowblade","9"
"Lance","jungler","Sorrowblade","Tension Bow","9"
"Samuel","jungler","Eve of Harvest","Broken Myth","9"
"Lance","captain",NULL,NULL,"9"
"Lance","captain","Fountain of Renewal","Sprint Boots","9"
"Lance","captain","Weapon Blade","Fountain of Renewal","9"
"Gwen","carry","Sorrowblade","Tyrant's Monocle","9"
"Gwen","carry","Tension Bow","Journey Boots","9"
"Gwen","carry","Halcyon Chargers","Sorrowblade","9"
"Gwen","carry","Travel Boots","Tension Bow","9"
"Idris","jungler","Serpent Mask","Sorrowblade","9"
"Idris","jungler","Sorrowblade","Metal Jacket","9"
"Flicker","captain","Stormcrown","Aftershock","9"
"Lyra","carry","Alternating Current","Broken Myth","9"
"Lyra","carry","Eve of Harvest","Broken Myth","9"
"Lyra","carry","Eve of Harvest","Travel Boots","9"
"Lyra","captain","Alternating Current","Fountain of Renewal","9"
"Vox","carry","Breaking Point","Halcyon Chargers","8"
"Vox","carry","Alternating Current","Aegis","8"
"Vox","carry","Sorrowblade","Tyrant's Monocle","8"
"Vox","carry","Breaking Point","Kinetic Shield","8"
"Vox","carry","Alternating Current","Shatterglass","8"
"Vox","carry","Tornado Trigger","Sorrowblade","8"
"Vox","carry","Sorrowblade","Aegis","8"
"Vox","carry","Tension Bow","Tornado Trigger","8"
"Celeste","carry","Shatterglass","Eve of Harvest","8"
"Catherine","captain","Fountain of Renewal","Chronograph","8"
"Ringo","carry","Journey Boots","Sorrowblade","8"
"Ringo","carry","Alternating Current","Halcyon Chargers","8"
"Ringo","carry","Clockwork","Alternating Current","8"
"Ringo","carry","Sorrowblade","Sprint Boots","8"
"Ringo","jungler","Sorrowblade","Halcyon Chargers","8"
"Adagio","carry","Fountain of Renewal","Stormcrown","8"
"Adagio","carry","Sorrowblade","Tornado Trigger","8"
"Adagio","carry","Alternating Current","Shatterglass","8"
"Adagio","carry","Alternating Current","Metal Jacket","8"
"Adagio","jungler","Alternating Current","Broken Myth","8"
"Koshka","jungler","Reflex Block","Shatterglass","8"
"Koshka","jungler","Travel Boots","Shatterglass","8"
"Koshka","jungler","Shatterglass","Metal Jacket","8"
"Koshka","jungler","Travel Boots","Aftershock","8"
"Adagio","captain","Atlas Pauldron","Fountain of Renewal","8"
"Glaive","jungler","Stormcrown","Aegis","8"
"Glaive","jungler","Sorrowblade","Sprint Boots","8"
"Glaive","jungler","Tension Bow","Breaking Point","8"
"Petal","jungler","Alternating Current","Halcyon Chargers","8"
"Petal","jungler","Alternating Current","Shatterglass","8"
"Glaive","captain","Sorrowblade","Blazing Salvo","8"
"Glaive","captain","Weapon Blade","Swift Shooter","8"
"SAW","carry","Serpent Mask","Metal Jacket","8"
"Krul","jungler","Travel Boots","Breaking Point","8"
"Krul","jungler","Breaking Point","Reflex Block","8"
"Krul","jungler","Tornado Trigger","Heavy Steel","8"
"Krul","jungler","Tornado Trigger","Stormcrown","8"
"Krul","jungler","Blazing Salvo","Swift Shooter","8"
"Taka","jungler","Broken Myth","Clockwork","8"
"Taka","jungler","Tension Bow","Aftershock","8"
"Taka","jungler","Shatterglass","Broken Myth","8"
"Ardan","jungler","Fountain of Renewal","War Treads","8"
"Ardan","captain","Fountain of Renewal","Stormguard Banner","8"
"Ardan","captain","Fountain of Renewal","Metal Jacket","8"
"Ardan","captain","Contraption","War Treads","8"
"Rona","jungler","Journey Boots","Serpent Mask","8"
"Rona","jungler","Serpent Mask","Coat of Plates","8"
"Fortress","captain","Aftershock","Fountain of Renewal","8"
"Fortress","captain","Stormcrown","Travel Boots","8"
"Skye","carry","Travel Boots","Frostburn","8"
"Blackfeather","carry","Serpent Mask","Coat of Plates","8"
"Blackfeather","carry","Breaking Point","Serpent Mask","8"
"Skye","jungler","Travel Boots","Frostburn","8"
"Skye","jungler","Broken Myth","Frostburn","8"
"Blackfeather","jungler",NULL,NULL,"8"
"Blackfeather","jungler","Shatterglass","Aegis","8"
"Skye","captain","Frostburn","Travel Boots","8"
"Phinn","captain","Fountain of Renewal","Aegis","8"
"Phinn","captain",NULL,NULL,"8"
"Kestrel","captain","Heavy Prism","Eclipse Prism","8"
"Kestrel","carry","Halcyon Chargers","Shatterglass","8"
"Reim","jungler","Eve of Harvest","Kinetic Shield","8"
"Reim","jungler","Broken Myth","Travel Boots","8"
"Reim","jungler","Halcyon Chargers","Eve of Harvest","8"
"Reim","jungler","Eve of Harvest","Halcyon Chargers","8"
"Ozo","jungler","Coat of Plates","Aftershock","8"
"Ozo","jungler","Aftershock","Reflex Block","8"
"Alpha","jungler","Travel Boots","Stormcrown","8"
"Alpha","jungler","Travel Boots","Sorrowblade","8"
"Samuel","carry","Eve of Harvest","Frostburn","8"
"Alpha","jungler","Aftershock","Heavy Prism","8"
"Lance","captain","Tension Bow","Fountain of Renewal","8"
"Gwen","carry","Breaking Point","Tension Bow","8"
"Gwen","carry","Tension Bow","Light Armor","8"
"Gwen","jungler","Sorrowblade","Breaking Point","8"
"Idris","jungler","Sorrowblade","War Treads","8"
"Lyra","carry","War Treads","Fountain of Renewal","8"
"Grumpjaw","jungler","Sorrowblade","Breaking Point","8"
"Lyra","captain","Travel Boots","Fountain of Renewal","8"
"Lyra","captain","Fountain of Renewal","Void Battery","8"
"Lyra","captain","Fountain of Renewal","Travel Boots","8"
"Lyra","captain","Ironguard Contract","Fountain of Renewal","8"
"Joule","jungler",NULL,NULL,"8"
"Joule","jungler","Sorrowblade","Breaking Point","8"
"Vox","carry","Poisoned Shiv","Travel Boots","7"
"Vox","carry","Poisoned Shiv","Aegis","7"
"Vox","carry","Breaking Point","Journey Boots","7"
"Celeste","carry","Travel Boots","Eve of Harvest","7"
"Catherine","carry","Fountain of Renewal","Travel Boots","7"
"Vox","jungler","Breaking Point","Tyrant's Monocle","7"
"Catherine","jungler","Fountain of Renewal","War Treads","7"
"Catherine","captain","Sprint Boots","Fountain of Renewal","7"
"Ringo","carry","Tension Bow","Travel Boots","7"
"Ringo","carry","Tension Bow","Sorrowblade","7"
"Ringo","carry","Sorrowblade","Lucky Strike","7"
"Ringo","captain","Weapon Blade","Swift Shooter","7"
"Ringo","captain","Heavy Steel","Blazing Salvo","7"
"Adagio","carry","Travel Boots","Alternating Current","7"
"Adagio","carry","Alternating Current","Travel Boots","7"
"Koshka","jungler","Shatterglass","Coat of Plates","7"
"Koshka","jungler","Shatterglass","Reflex Block","7"
"Koshka","jungler","Shatterglass","Shatterglass","7"
"Koshka","jungler","Shatterglass","Journey Boots","7"
"Koshka","captain","Shatterglass","Sprint Boots","7"
"Glaive","carry","Halcyon Chargers","Serpent Mask","7"
"Koshka","jungler","Aftershock","Piercing Shard","7"
"Glaive","jungler","Sorrowblade","Halcyon Chargers","7"
"Glaive","jungler","Stormcrown","Swift Shooter","7"
"Glaive","captain","Travel Boots","Fountain of Renewal","7"
"Glaive","captain","War Treads","Fountain of Renewal","7"
"Petal","captain","Frostburn","Energy Battery","7"
"SAW","carry","Sorrowblade","Coat of Plates","7"
"SAW","carry","Serpent Mask","Journey Boots","7"
"SAW","carry","Serpent Mask","Slumbering Husk","7"
"Krul","jungler","Journey Boots","Breaking Point","7"
"Krul","jungler","Breaking Point","Swift Shooter","7"
"Taka","jungler","Aegis","Stormcrown","7"
"Taka","jungler","Shatterglass","Aegis","7"
"Taka","jungler","Halcyon Chargers","Shatterglass","7"
"Taka","jungler","Broken Myth","Travel Boots","7"
"Taka","jungler","Tension Bow","Breaking Point","7"
"Krul","captain","Sorrowblade","Tornado Trigger","7"
"Skaarf","carry","Frostburn","Travel Boots","7"
"Taka","jungler","Lucky Strike","Stormcrown","7"
"Ardan","carry","Stormcrown","Fountain of Renewal","7"
"Rona","carry","Serpent Mask","Breaking Point","7"
"Fortress","jungler",NULL,NULL,"7"
"Fortress","jungler","Fountain of Renewal","Aftershock","7"
"Rona","jungler","Serpent Mask","Bonesaw","7"
"Rona","jungler","Breaking Point","Travel Boots","7"
"Rona","jungler","Tornado Trigger","Sorrowblade","7"
"Rona","jungler","Serpent Mask","Atlas Pauldron","7"
"Ardan","captain","Flare Gun","Fountain of Renewal","7"
"Ardan","captain","Fountain of Renewal","Flare","7"
"Fortress","captain","Travel Boots","Fountain of Renewal","7"
"Rona","captain","Serpent Mask","Breaking Point","7"
"Skye","carry","Broken Myth","Frostburn","7"
"Kestrel","carry","Travel Boots","Sorrowblade","7"
"Kestrel","carry","Sorrowblade","Blazing Salvo","7"
"Skye","jungler","Frostburn","Void Battery","7"
"Blackfeather","jungler","Shatterglass","Alternating Current","7"
"Kestrel","jungler","Clockwork","Shatterglass","7"
"Phinn","captain","Halcyon Chargers","Fountain of Renewal","7"
"Phinn","captain","Fountain of Renewal","Journey Boots","7"
"Kestrel","captain","Shatterglass","Travel Boots","7"
"Kestrel","carry","Halcyon Chargers","Sorrowblade","7"
"Kestrel","carry","Shatterglass","Halcyon Chargers","7"
"Kestrel","jungler","Shatterglass","Piercing Shard","7"
"Ozo","jungler","Aftershock","Stormcrown","7"
"Ozo","jungler","Eve of Harvest","Aftershock","7"
"Ozo","jungler","Sorrowblade","Breaking Point","7"
"Alpha","jungler","Aftershock","Coat of Plates","7"
"Alpha","jungler","Aftershock","Metal Jacket","7"
"Alpha","jungler","Stormcrown","Halcyon Chargers","7"
"Kestrel","captain","Clockwork","Shatterglass","7"
"Kestrel","captain","Shatterglass","Void Battery","7"
"Samuel","carry","Frostburn","Halcyon Chargers","7"
"Alpha","jungler","Aftershock","Piercing Shard","7"
"Lance","jungler","Tension Bow","Travel Boots","7"
"Samuel","jungler","Frostburn","Travel Boots","7"
"Samuel","jungler","Shatterglass","Broken Myth","7"
"Lance","captain","Fountain of Renewal","Sorrowblade","7"
"Lance","captain","Fountain of Renewal","Reflex Block","7"
"Lance","captain","Fountain of Renewal","Tension Bow","7"
"Lance","captain","Crucible","Atlas Pauldron","7"
"Baron","carry","Shatterglass","Halcyon Chargers","7"
"Baron","carry","Tyrant's Monocle","Sorrowblade","7"
"Baron","carry","Sorrowblade","Journey Boots","7"
"Gwen","carry","Halcyon Chargers","Tension Bow","7"
"Gwen","carry",NULL,NULL,"7"
"Gwen","carry","Sorrowblade","Metal Jacket","7"
"Gwen","carry","Tension Bow","Tyrant's Monocle","7"
"Gwen","carry","Travel Boots","Aegis","7"
"Flicker","carry","Fountain of Renewal","Aftershock","7"
"Idris","carry","Sorrowblade","Breaking Point","7"
"Idris","carry","Tornado Trigger","Sorrowblade","7"
"Gwen","jungler","Sorrowblade","Tyrant's Monocle","7"
"Flicker","jungler","Aftershock","Stormcrown","7"
"Idris","jungler","Sorrowblade","Halcyon Chargers","7"
"Flicker","captain","Fountain of Renewal","Eclipse Prism","7"
"Flicker","captain","Eclipse Prism","Stormcrown","7"
"Flicker","captain","Aftershock","Stormcrown","7"
"Idris","captain","Sorrowblade","Travel Boots","7"
"Lyra","carry","Broken Myth","Fountain of Renewal","7"
"Idris","jungler","Shatterglass","Travel Boots","7"
"Grumpjaw","jungler","Breaking Point","Sorrowblade","7"
"Lyra","captain","Fountain of Renewal","Eve of Harvest","7"
"Lyra","captain","Fountain of Renewal","Sprint Boots","7"
"Lyra","captain","War Treads","Crucible","7"
"Joule","captain","Frostburn","Travel Boots","7"
"Vox","carry","Travel Boots","Alternating Current","6"
"Vox","carry","Travel Boots","Poisoned Shiv","6"
"Vox","carry","Sorrowblade","Blazing Salvo","6"
"Vox","carry","Eve of Harvest","Alternating Current","6"
"Vox","carry","Breaking Point","Sprint Boots","6"
"Vox","carry","Alternating Current","Aftershock","6"
"Vox","carry","Halcyon Chargers","Alternating Current","6"
"Vox","carry","Travel Boots","Reflex Block","6"
"Vox","carry","Tornado Trigger","Metal Jacket","6"
"Celeste","carry","Eve of Harvest","Aegis","6"
"Celeste","carry","Eve of Harvest","Shatterglass","6"
"Celeste","carry","Travel Boots","Frostburn","6"
"Celeste","carry","Halcyon Chargers","Broken Myth","6"
"Vox","jungler","Sorrowblade","Tornado Trigger","6"
"Celeste","jungler","Eve of Harvest","Broken Myth","6"
"Catherine","jungler","Travel Boots","Fountain of Renewal","6"
"Catherine","captain","Atlas Pauldron","Fountain of Renewal","6"
"Catherine","captain","Contraption","Stormcrown","6"
"Catherine","captain","Sorrowblade","Lifespring","6"
"Ringo","carry","Alternating Current","Stormcrown","6"
"Ringo","carry","Halcyon Chargers","Alternating Current","6"
"Ringo","carry","Alternating Current","Broken Myth","6"
"Ringo","carry","Sorrowblade","Light Shield","6"
"Ringo","carry","Void Battery","Alternating Current","6"
"Ringo","carry","Tension Bow","Tornado Trigger","6"
"Ringo","carry","Sprint Boots","Sorrowblade","6"
"Ringo","jungler","Breaking Point","Sorrowblade","6"
"Ringo","jungler","Sorrowblade","Blazing Salvo","6"
"Ringo","captain","Sorrowblade","Travel Boots","6"
"Adagio","carry","Tornado Trigger","Sorrowblade","6"
"Adagio","carry","Alternating Current","Light Armor","6"
"Adagio","jungler","Lucky Strike","Broken Myth","6"
"Koshka","jungler","Aftershock","Reflex Block","6"
"Koshka","jungler","Broken Myth","Shatterglass","6"
"Koshka","jungler","Aftershock","Fountain of Renewal","6"
"Koshka","jungler","Broken Myth","Travel Boots","6"
"Koshka","jungler","Stormcrown","Aftershock","6"
"Koshka","jungler","Alternating Current","Shatterglass","6"
"Adagio","captain","War Treads","Atlas Pauldron","6"
"Koshka","captain","Shatterglass","Travel Boots","6"
"Glaive","carry","Sorrowblade","Halcyon Chargers","6"
"SAW","carry","Serpent Mask","War Treads","6"
"SAW","carry","Sorrowblade","Poisoned Shiv","6"
"Glaive","jungler","Travel Boots","Tornado Trigger","6"
"Glaive","jungler","Tension Bow","Travel Boots","6"
"Glaive","jungler","Serpent Mask","Tornado Trigger","6"
"Petal","jungler","Frostburn","Energy Battery","6"
"Glaive","captain","Fountain of Renewal","Crucible","6"
"Glaive","captain","Stormcrown","Fountain of Renewal","6"
"SAW","carry","Sorrowblade","Aegis","6"
"SAW","carry","Shatterglass","Halcyon Chargers","6"
"SAW","carry","Sorrowblade","Metal Jacket","6"
"Krul","jungler","Breaking Point","Atlas Pauldron","6"
"Krul","jungler","Sprint Boots","Breaking Point","6"
"Krul","jungler","Travel Boots","Tornado Trigger","6"
"Taka","jungler","Stormcrown","Atlas Pauldron","6"
"Taka","jungler","Aftershock","Shatterglass","6"
"Skaarf","carry","Shatterglass","Halcyon Chargers","6"
"Skaarf","carry",NULL,NULL,"6"
"Skaarf","carry","Eve of Harvest","Reflex Block","6"
"Ardan","carry","Fountain of Renewal","War Treads","6"
"Ardan","carry","War Treads","Fountain of Renewal","6"
"Taka","jungler","Shatterglass","Shatterglass","6"
"Skaarf","captain","Eve of Harvest","Travel Boots","6"
"Ardan","captain","Sprint Boots","Fountain of Renewal","6"
"Rona","carry","Serpent Mask","Atlas Pauldron","6"
"Fortress","jungler","Fountain of Renewal","War Treads","6"
"Fortress","jungler","Stormcrown","Halcyon Chargers","6"
"Fortress","jungler","Aftershock","Broken Myth","6"
"Fortress","jungler","Broken Myth","Aftershock","6"
"Rona","jungler","Sorrowblade","Breaking Point","6"
"Ardan","captain","Flare","Fountain of Renewal","6"
"Fortress","captain","Fountain of Renewal","Ironguard Contract","6"
"Fortress","captain","Contraption","Fountain of Renewal","6"
"Fortress","captain","Fountain of Renewal","Sprint Boots","6"
"Phinn","carry","Fountain of Renewal","War Treads","6"
"Kestrel","carry","Clockwork","Shatterglass","6"
"Skye","jungler","Halcyon Chargers","Frostburn","6"
"Skye","jungler","Frostburn","Aegis","6"
"Blackfeather","jungler","Alternating Current","Reflex Block","6"
"Blackfeather","jungler","Serpent Mask","Coat of Plates","6"
"Blackfeather","jungler","Serpent Mask","Sorrowblade","6"
"Blackfeather","jungler","Breaking Point","Travel Boots","6"
"Skye","captain","Frostburn","Broken Myth","6"
"Phinn","captain","Fountain of Renewal","Sprint Boots","6"
"Phinn","captain","War Treads","Atlas Pauldron","6"
"Phinn","captain","Stormcrown","Fountain of Renewal","6"
"Phinn","captain","War Treads","Crucible","6"
"Phinn","captain","War Treads","Flare","6"
"Kestrel","captain","Heavy Steel","Blazing Salvo","6"
"Kestrel","carry","Travel Boots","Shatterglass","6"
"Kestrel","jungler","Sorrowblade","Halcyon Chargers","6"
"Kestrel","jungler","Shatterglass","Eve of Harvest","6"
"Kestrel","jungler","Shatterglass","Frostburn","6"
"Reim","jungler","Eve of Harvest","Shatterglass","6"
"Reim","jungler","Shatterglass","Travel Boots","6"
"Ozo","jungler","Aftershock","Journey Boots","6"
"Ozo","jungler","Aftershock","Shatterglass","6"
"Alpha","jungler","Stormcrown","Broken Myth","6"
"Alpha","jungler","Aftershock","Shatterglass","6"
"Lance","carry","Fountain of Renewal","War Treads","6"
"Samuel","carry","Eve of Harvest","Aegis","6"
"Samuel","carry","Frostburn","Eve of Harvest","6"
"Alpha","jungler","Sprint Boots","Aftershock","6"
"Alpha","jungler","Aftershock","War Treads","6"
"Alpha","jungler","Aftershock","Swift Shooter","6"
"Lance","jungler","Sorrowblade","Fountain of Renewal","6"
"Samuel","jungler","Frostburn","Halcyon Chargers","6"
"Samuel","jungler","Frostburn","Sprint Boots","6"
